# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x462s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 2
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_data_2.R
# init = 2 (Default)
# random
#   seed = 2827660791 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 fa623df
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,b.6,log_sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,sigma
-1.87438,0.933789,0.000333031,10,1023,0,5.63028,0.501619,0.869824,1.72728,-0.578496,-3.52077,-0.370355,1.649,1.03109,0.323769,0.333632,0.454292,0.386252,0.556383,0.645262,0.999508,5.76047,5.28949,5.52967,5.9355,5.77502,5.98588,5.86793,0.001
-5.22784,0.609677,0.000333031,10,1023,0,7.17884,0.504141,0.877001,1.71696,-0.597975,-3.50468,-0.358511,1.64014,1.03089,0.324194,0.33434,0.454014,0.385906,0.555573,0.642475,0.999845,5.95734,5.876,5.75713,5.98861,4.91714,2.3167,5.97684,0.001
-4.74975,0.93906,0.000333031,10,1023,0,9.14445,0.505416,0.877547,1.70813,-0.601961,-3.48577,-0.352599,1.63058,1.02812,0.324697,0.334609,0.453169,0.386268,0.558363,0.647852,1.00043,5.95701,5.96772,5.97531,5.93028,5.10962,2.43235,5.89461,0.001
-2.65502,0.980492,0.000333031,10,1023,0,8.74494,0.495869,0.863915,1.75605,-0.566853,-3.55452,-0.375629,1.65988,1.02926,0.326084,0.334529,0.453838,0.385416,0.557561,0.643974,1.0003,4.64527,5.948,5.86134,5.85895,5.85179,5.25578,5.94399,0.001
-1.99463,0.99368,0.000333031,10,1023,0,7.73414,0.500426,0.871163,1.72831,-0.585782,-3.5128,-0.363506,1.64251,1.03104,0.325122,0.335028,0.454532,0.385149,0.557881,0.645867,0.999726,5.75935,5.96608,5.27063,5.68734,5.63247,5.75624,5.95127,0.001
-2.8891,0.974227,0.000333031,10,1023,0,3.83878,0.499343,0.869727,1.73703,-0.578829,-3.52876,-0.369767,1.65066,1.03221,0.324899,0.33485,0.455229,0.385195,0.557672,0.646037,1.00034,5.88559,5.9882,4.19121,5.72148,5.78702,5.62616,5.93006,0.001
-3.4158,0.999974,0.000333031,9,1023,0,6.95182,0.495297,0.864528,1.75336,-0.56897,-3.55004,-0.373677,1.6577,1.03221,0.32501,0.33338,0.452399,0.384426,0.556802,0.644448,0.99927,5.8288,4.95902,5.5522,4.86324,5.96113,5.71717,5.72254,0.001
-2.14349,0.82536,0.000333031,8,511,0,7.03304,0.496491,0.866009,1.7561,-0.570099,-3.55838,-0.375216,1.66219,1.03237,0.325619,0.334157,0.453743,0.385371,0.556558,0.644051,1.00054,5.2994,5.77266,5.90499,5.83458,5.87411,5.34552,5.84558,0.001
-1.2221,0.999629,0.000333031,10,1023,0,5.4427,0.50282,0.872986,1.72415,-0.587956,-3.51334,-0.363206,1.64353,1.03531,0.324538,0.333956,0.453285,0.386412,0.557188,0.644154,1.00042,5.98447,5.61983,5.98763,5.87064,5.97743,5.45692,5.89898,0.001
-4.34964,0.990955,0.000333031,7,255,0,6.67328,0.499585,0.871132,1.72903,-0.58764,-3.50951,-0.35988,1.6387,1.03523,0.324938,0.33396,0.451962,0.384534,0.558594,0.644105,0.999645,5.86711,5.62373,5.04888,5.02044,4.77645,5.40581,5.92578,0.001
-6.22155,0.930023,0.000333031,8,511,0,11.7551,0.5022,0.869388,1.72304,-0.585072,-3.50438,-0.360251,1.6373,1.03538,0.325745,0.334197,0.451836,0.386948,0.559111,0.646795,0.99996,5.14358,5.79773,4.86767,5.46673,3.83848,4.69376,5.98802,0.001
-6.26443,0.926207,0.000333031,10,1023,0,12.8448,0.504947,0.872778,1.70534,-0.586229,-3.48399,-0.363767,1.63352,1.03176,0.323334,0.334293,0.455139,0.38651,0.559081,0.646918,0.999782,5.37208,5.85269,4.35785,5.81806,3.89976,4.48667,5.96496,0.001
-3.89509,0.995168,0.000333031,10,1023,0,10.2144,0.503148,0.878795,1.73194,-0.599329,-3.52896,-0.35869,1.64921,1.03411,0.324669,0.333685,0.452451,0.385921,0.555888,0.645079,1.00204,5.96356,5.35106,5.59984,5.9888,5.32898,5.98315,3.9084,0.001
-6.91701,0.937785,0.000333031,4,15,0,7.42088,0.503085,0.878802,1.73173,-0.598961,-3.52957,-0.358665,1.64941,1.03411,0.324105,0.332818,0.451332,0.385797,0.555636,0.644945,1.00187,5.93129,3.99591,3.98675,5.98045,5.00682,5.95997,4.2407,0.001
-10.568,0.899157,0.000333031,9,1023,0,13.9509,0.50623,0.873029,1.68862,-0.599737,-3.44725,-0.349344,1.61365,1.03522,0.325615,0.336513,0.455062,0.386639,0.559632,0.645764,0.997524,5.30367,4.54693,4.49462,5.73426,2.62158,5.82146,2.92408,0.001
-10.9911,1,0.000333031,8,255,0,15.3607,0.505679,0.873631,1.69058,-0.598459,-3.45052,-0.348897,1.61397,1.03521,0.323916,0.333661,0.451072,0.386007,0.560435,0.645605,0.998172,5.84931,5.323,3.43225,5.98551,0.215611,5.9005,4.31756,0.001
-11.0563,0.995169,0.000333031,9,1023,0,16.38,0.508756,0.873774,1.68268,-0.59871,-3.44983,-0.353198,1.61812,1.03549,0.324627,0.335907,0.455809,0.388033,0.556979,0.644311,0.996939,5.97212,5.39269,2.92554,3.76885,5.98713,5.60697,1.30517,0.001
-8.04175,0.996405,0.000333031,5,63,0,14.58,0.508546,0.873844,1.68482,-0.595386,-3.4503,-0.353372,1.6169,1.0355,0.323689,0.333918,0.452694,0.387911,0.560019,0.645023,0.998879,5.70331,5.58665,5.78458,4.01914,1.5433,5.9757,5.36032,0.001
-7.11954,0.972072,0.000333031,10,1023,0,16.5876,0.514351,0.89484,1.67382,-0.640509,-3.44867,-0.334945,1.61722,1.03164,0.323189,0.335415,0.455229,0.386669,0.554329,0.645087,1.00079,5.20044,5.8089,4.19132,5.713,2.32217,5.98399,5.67562,0.001
-5.00887,0.849768,0.000333031,10,1023,0,12.0144,0.511866,0.88313,1.68473,-0.612876,-3.4624,-0.34844,1.62338,1.03336,0.323566,0.334233,0.453657,0.388439,0.556787,0.64382,1.00061,5.60328,5.81977,5.9364,2.83062,5.95755,5.0565,5.8025,0.001
-4.09173,0.997696,0.000333031,10,1023,0,8.55982,0.507834,0.883337,1.68993,-0.626243,-3.45337,-0.334536,1.6131,1.03208,0.325891,0.335951,0.45243,0.385737,0.556301,0.644963,0.99822,4.94231,5.34306,5.58083,5.97089,5.71797,5.96419,4.40411,0.001
-1.86152,0.97838,0.000333031,10,1023,0,8.74286,0.502694,0.875802,1.71847,-0.600497,-3.50025,-0.353834,1.63596,1.0317,0.325149,0.334828,0.453209,0.385266,0.556036,0.645898,0.998963,5.74064,5.98873,5.98109,5.77079,5.48807,5.73499,5.45155,0.001
-3.50875,0.813641,0.000333031,10,1023,0,6.66501,0.506428,0.878162,1.70714,-0.601521,-3.48972,-0.355545,1.63389,1.03269,0.324555,0.334978,0.454586,0.386856,0.556717,0.643143,1.00029,5.98274,5.97552,5.2039,5.55631,5.93765,3.90409,5.94789,0.001
-4.06369,0.973131,0.000333031,10,1023,0,9.58031,0.50757,0.880217,1.68963,-0.615387,-3.45295,-0.342064,1.61518,1.03246,0.325522,0.336338,0.454351,0.386104,0.557946,0.646028,0.998638,5.40801,4.82877,5.4714,5.97295,5.57559,5.63395,5.06066,0.001
-3.09719,0.898813,0.000333031,9,671,0,6.56172,0.511383,0.885899,1.67987,-0.621737,-3.45116,-0.341604,1.61714,1.03256,0.322952,0.333763,0.452456,0.386867,0.556594,0.646066,0.99978,4.87536,5.43599,5.60395,5.54615,5.89073,5.60088,5.96471,0.001
-3.74277,0.999988,0.000333031,7,255,0,8.08184,0.508898,0.885371,1.68222,-0.622973,-3.44349,-0.339802,1.61209,1.03242,0.324077,0.335953,0.454915,0.385068,0.558247,0.644224,0.999507,5.92118,5.34152,4.73737,5.62092,5.25666,5.52697,5.86723,0.001
-8.17987,0.995974,0.000333031,7,255,0,10.5723,0.506296,0.882204,1.69431,-0.624872,-3.45594,-0.333139,1.6123,1.03256,0.325717,0.334875,0.450115,0.385078,0.557073,0.645565,0.998176,5.17902,5.98698,0.809564,5.62952,5.98816,5.91666,4.32543,0.001
-4.45876,0.999964,0.000333031,8,255,0,10.6547,0.507232,0.886563,1.69405,-0.624778,-3.46155,-0.338099,1.61772,1.03242,0.323624,0.333994,0.451373,0.38432,0.5579,0.645461,1.00037,5.65199,5.65196,4.06692,4.69945,5.61656,5.9507,5.91921,0.001
-4.90944,0.819092,0.000333031,10,1023,0,11.1697,0.515318,0.893725,1.65508,-0.652316,-3.40412,-0.318291,1.59245,1.0306,0.325323,0.336716,0.452999,0.386741,0.556976,0.646905,0.99877,5.60297,4.18098,5.93283,5.65672,5.98696,4.51071,5.23217,0.001
-2.45141,0.999872,0.000333031,10,1023,0,7.33946,0.517318,0.900716,1.65231,-0.664579,-3.40606,-0.314347,1.59388,1.03229,0.324472,0.33636,0.453102,0.386352,0.555643,0.644801,1.00007,5.98843,4.79505,5.96206,5.89793,5.01673,5.9149,5.98647,0.001
-5.39492,0.721943,0.000333031,10,1023,0,10.4907,0.515378,0.89914,1.65152,-0.666223,-3.39694,-0.309929,1.58744,1.02846,0.324711,0.336224,0.45168,0.385085,0.555811,0.644053,0.998475,5.95337,4.99624,4.62152,5.63521,5.23696,5.34826,4.82602,0.001
-3.16394,0.989202,0.000333031,9,767,0,6.35226,0.517557,0.900664,1.6529,-0.658902,-3.40852,-0.318904,1.59637,1.02848,0.323382,0.335458,0.452997,0.386401,0.557491,0.646489,1.00153,5.42417,5.78202,5.93233,5.87595,5.88556,5.13827,4.81085,0.001
-2.86528,0.978273,0.000333031,10,1023,0,7.02549,0.513153,0.895882,1.66812,-0.651056,-3.42673,-0.322821,1.60308,1.02319,0.324145,0.335841,0.453158,0.385124,0.556124,0.646881,0.99985,5.94413,5.46267,5.97352,5.66706,5.57201,4.55177,5.97749,0.001
-6.85688,0.915365,0.000333031,10,1023,0,9.45405,0.517287,0.900893,1.63947,-0.66477,-3.3832,-0.313797,1.58567,1.02603,0.32303,0.33644,0.454463,0.384928,0.556466,0.647291,0.998638,4.98801,4.66827,5.35052,5.49044,5.82551,3.77095,5.06129,0.001
-4.60583,0.941922,0.000333031,7,255,0,8.5045,0.519448,0.900927,1.64531,-0.663669,-3.39723,-0.313926,1.59057,1.0261,0.324144,0.335703,0.452168,0.387565,0.557323,0.646881,1.00107,5.94362,5.59469,5.30957,4.64478,5.94787,4.55156,5.41462,0.001
-2.58638,0.995048,0.000333031,7,255,0,6.28992,0.519308,0.899836,1.64286,-0.662244,-3.39407,-0.314635,1.58962,1.02617,0.323851,0.335536,0.452186,0.387486,0.556434,0.645255,0.999994,5.81267,5.72858,5.33091,4.77192,5.80674,5.98637,5.9888,0.001
-2.81811,0.989457,0.000333031,8,511,0,3.87082,0.517902,0.902112,1.64342,-0.663857,-3.39357,-0.315517,1.59017,1.02606,0.322337,0.335012,0.452732,0.385416,0.556451,0.645087,0.999965,3.76844,5.96931,5.80799,5.85905,5.81732,5.98396,5.9882,0.001
-4.45351,0.869621,0.000333031,10,1023,0,10.0246,0.519872,0.900629,1.63032,-0.669056,-3.3701,-0.308765,1.57888,1.02569,0.324153,0.336837,0.453555,0.386776,0.556295,0.645401,0.998216,5.94634,3.94383,5.96427,5.62719,5.7138,5.96544,4.39686,0.001
-2.82474,0.949196,0.000333031,8,335,0,8.43351,0.517416,0.903952,1.64478,-0.673264,-3.38996,-0.308108,1.58598,1.02581,0.323962,0.336497,0.453018,0.384909,0.556411,0.646106,0.999816,5.87241,4.57436,5.93909,5.47192,5.79296,5.5649,5.97187,0.001
-4.96867,0.745058,0.000333031,10,1023,0,10.5194,0.518615,0.907559,1.64894,-0.676018,-3.39974,-0.308576,1.59024,1.02435,0.323655,0.335921,0.452476,0.385317,0.557597,0.645386,1.00254,5.67714,5.377,5.6212,5.80318,5.83219,5.96869,2.76474,0.001
-3.68735,0.991582,0.000333031,10,1023,0,7.84045,0.515546,0.891673,1.65633,-0.639108,-3.4097,-0.328277,1.59742,1.02438,0.323583,0.335177,0.452898,0.387215,0.559091,0.644909,1.00042,5.61749,5.92339,5.89414,5.15831,3.87937,5.95062,5.90233,0.001
-2.35423,0.998486,0.000333031,10,1023,0,7.55197,0.516755,0.901817,1.65808,-0.661381,-3.41761,-0.318896,1.6002,1.0215,0.323502,0.335709,0.453461,0.38584,0.556044,0.645201,1.00135,5.54448,5.58928,5.98071,5.9851,5.49543,5.98869,5.07565,0.001
-3.00435,0.97627,0.000333031,9,1023,0,7.22982,0.512945,0.893182,1.66484,-0.648419,-3.41792,-0.321098,1.59777,1.02205,0.324367,0.335271,0.451355,0.38547,0.556905,0.645911,0.999028,5.98578,5.88461,4.03257,5.88498,5.98006,5.72506,5.51603,0.001
-4.38505,0.806772,0.000333031,4,31,0,7.48183,0.51294,0.893317,1.66424,-0.648223,-3.41734,-0.321101,1.5975,1.02204,0.323953,0.33474,0.450725,0.385335,0.556919,0.645609,0.999002,5.86825,5.98602,2.58833,5.81434,5.9819,5.89919,5.49033,0.001
-3.59426,0.873972,0.000333031,10,1023,0,8.48055,0.50894,0.882468,1.67851,-0.622912,-3.43473,-0.336004,1.60664,1.02118,0.325012,0.335973,0.4534,0.385791,0.557963,0.645636,0.997936,5.828,5.31831,5.98662,5.97973,5.56012,5.88742,3.85967,0.001
-1.98171,0.989897,0.000333031,10,1023,0,5.51188,0.51016,0.888556,1.69173,-0.626269,-3.46912,-0.341635,1.62427,1.01967,0.32399,0.335134,0.454224,0.386181,0.555808,0.644886,1.001,5.88552,5.93802,5.5926,5.95618,5.23373,5.94405,5.48411,0.001
-3.61386,0.964331,0.000333031,5,47,0,4.39479,0.510213,0.888688,1.6907,-0.625857,-3.46945,-0.341563,1.62454,1.01966,0.323035,0.333759,0.452536,0.386021,0.555406,0.645516,1.00072,4.9956,5.43169,5.67126,5.98434,4.65791,5.93416,5.72711,0.001
-6.31523,0.688668,0.000333031,10,1023,0,10.7742,0.511062,0.888104,1.6821,-0.628625,-3.44758,-0.337207,1.61334,1.01769,0.32473,0.336021,0.454352,0.386403,0.557977,0.642377,1.00093,5.94813,5.26109,5.4701,5.87497,5.54699,2.0459,5.55243,0.001
-3.59739,0.654963,0.000333031,6,79,0,12.6327,0.511233,0.889014,1.67864,-0.627693,-3.4467,-0.33918,1.61522,1.01782,0.322965,0.334753,0.454085,0.385763,0.557256,0.647187,1.00041,4.89396,5.98693,5.70596,5.97554,5.96493,3.98502,5.90509,0.001
-2.86637,0.995138,0.000333031,9,511,0,7.03138,0.512563,0.884872,1.6748,-0.622428,-3.43974,-0.339329,1.6113,1.01772,0.324432,0.335285,0.453523,0.387953,0.558117,0.645259,1.00009,5.98874,5.87824,5.97086,3.93364,5.40547,5.98611,5.98497,0.001
-2.81765,0.881527,0.000333031,7,127,0,4.75254,0.512591,0.884679,1.67384,-0.622215,-3.43931,-0.339149,1.61109,1.01774,0.323983,0.334576,0.45258,0.387918,0.557618,0.644741,0.99967,5.88231,5.96027,5.70472,4.00481,5.82019,5.89013,5.93426,0.001
-3.37724,0.988054,0.000333031,10,1023,0,5.80762,0.501379,0.868692,1.71974,-0.585599,-3.4968,-0.359426,1.63393,1.01506,0.325514,0.334462,0.452329,0.386088,0.558355,0.644699,0.998487,5.41729,5.92652,5.48446,5.97568,5.12052,5.87073,4.84469,0.001
-3.704,0.666921,0.000333031,10,1023,0,8.35241,0.499773,0.868428,1.72264,-0.582761,-3.50051,-0.362363,1.63637,1.01529,0.324554,0.334079,0.452823,0.384787,0.558057,0.644669,0.998051,5.98287,5.71839,5.85863,5.34031,5.46846,5.85553,4.08914,0.001
-3.8465,0.899854,0.000333031,8,511,0,8.13901,0.504221,0.871586,1.72334,-0.584337,-3.5178,-0.366584,1.64713,1.01538,0.324959,0.334347,0.454259,0.387991,0.55621,0.64414,1.00034,5.85626,5.87921,5.56009,3.85649,5.64699,5.44304,5.92963,0.001
-3.16521,0.997412,0.000333031,10,1023,0,9.59727,0.513448,0.892418,1.66845,-0.64614,-3.42563,-0.322864,1.60128,1.01349,0.325033,0.335543,0.451537,0.386508,0.556998,0.646467,0.999755,5.81577,5.72399,4.37509,5.81952,5.98806,5.16746,5.95872,0.001
-3.54634,0.903122,0.000333031,10,1023,0,8.27342,0.511617,0.895423,1.67832,-0.642816,-3.444,-0.331127,1.6121,1.0172,0.323303,0.335492,0.454311,0.384487,0.556869,0.644697,1.00136,5.33725,5.75972,5.51078,4.95285,5.97466,5.86948,5.06372,0.001
-4.33004,0.95677,0.000333031,10,1023,0,6.89554,0.514374,0.892083,1.65508,-0.637332,-3.41043,-0.331786,1.60001,1.01879,0.321816,0.334513,0.453862,0.385654,0.557368,0.64494,0.999024,2.53347,5.94318,5.84911,5.95194,5.93391,5.95872,5.51266,0.001
-3.86766,0.98107,0.000333031,7,127,0,6.69979,0.514671,0.890727,1.66474,-0.641395,-3.4237,-0.327215,1.60264,1.0187,0.325338,0.336526,0.453787,0.387684,0.556557,0.64524,0.999458,5.5892,4.52427,5.88611,4.44327,5.87383,5.98734,5.84201,0.001
-2.90175,0.849367,0.000333031,10,1023,0,7.00073,0.514266,0.895525,1.66082,-0.64835,-3.4161,-0.323891,1.59936,1.02131,0.323216,0.335051,0.452624,0.385442,0.557465,0.646953,1.00011,5.23482,5.96096,5.73718,5.87196,5.89729,4.42678,5.98265,0.001
-8.03786,0.885497,0.000333031,10,1023,0,11.9793,0.514926,0.889035,1.6741,-0.629999,-3.44609,-0.337672,1.61525,1.02011,0.324776,0.335867,0.454606,0.388952,0.556808,0.646679,1.00127,5.93369,5.43538,5.17898,1.40979,5.96261,4.87293,5.18353,0.001
-9.27373,0.994178,0.000333031,7,127,0,12.0709,0.513899,0.892371,1.66599,-0.630515,-3.43417,-0.339707,1.61216,1.02026,0.320754,0.333262,0.453692,0.385857,0.556887,0.643863,1.00066,-0.819462,4.78345,5.92467,5.98645,5.97763,5.11413,5.77359,0.001
-6.49757,0.984481,0.000333031,7,127,0,12.0442,0.516107,0.890624,1.66629,-0.631474,-3.43691,-0.336624,1.61182,1.02023,0.322984,0.333921,0.452531,0.388722,0.55686,0.645291,1.00117,4.92212,5.58972,5.66696,2.07845,5.97315,5.98317,5.30317,0.001
-5.28209,0.948235,0.000333031,7,127,0,8.24745,0.514077,0.890904,1.66895,-0.629979,-3.43448,-0.338338,1.61088,1.02029,0.322825,0.334993,0.454711,0.386927,0.558529,0.645578,1.00156,4.67712,5.973,5.03997,5.48809,4.87581,5.91152,4.76662,0.001
-1.13475,0.943639,0.000333031,10,1023,0,8.72013,0.511712,0.890112,1.67983,-0.636774,-3.44593,-0.33142,1.61182,1.01987,0.324898,0.335716,0.453094,0.386401,0.55629,0.645651,1.00009,5.88602,5.58311,5.96024,5.87593,5.70969,5.88016,5.9849,0.001
-2.39133,0.978485,0.000333031,10,1023,0,4.76219,0.515665,0.894978,1.65977,-0.650231,-3.41509,-0.321191,1.59767,1.0214,0.324514,0.335481,0.451888,0.38699,0.557494,0.645929,1.00041,5.98639,5.76669,4.94391,5.42233,5.88454,5.7119,5.90624,0.001
-2.41462,0.967586,0.000333031,6,111,0,5.65489,0.515597,0.895183,1.65587,-0.64881,-3.40879,-0.323679,1.5965,1.02151,0.324021,0.33622,0.454072,0.38638,0.557572,0.643981,1.00006,5.89911,5.00135,5.71603,5.88577,5.84549,5.2638,5.98687,0.001
-4.40645,0.865127,0.000333031,10,1023,0,7.94709,0.51959,0.905786,1.63633,-0.670872,-3.38256,-0.312532,1.58598,1.02353,0.322442,0.336138,0.454568,0.385318,0.557366,0.645202,1.00093,3.98471,5.11335,5.22679,5.80411,5.93455,5.98868,5.55328,0.001
-3.53404,0.715154,0.000333031,9,671,0,8.84214,0.518367,0.904933,1.63963,-0.679684,-3.37891,-0.302051,1.57935,1.02347,0.324908,0.33711,0.452457,0.385267,0.556777,0.645166,0.999633,5.88155,3.35399,5.60516,5.77199,5.95504,5.98864,5.92135,0.001
-3.66386,0.995936,0.000333031,10,1023,0,5.60708,0.522239,0.907942,1.61795,-0.687275,-3.34675,-0.296076,1.56615,1.02435,0.324049,0.336863,0.452175,0.386004,0.558093,0.644789,0.999576,5.91065,3.89149,5.3176,5.98578,5.43166,5.91033,5.89889,0.001
-3.77331,0.992258,0.000333031,9,1023,0,6.52634,0.523959,0.915548,1.61878,-0.70057,-3.3551,-0.292264,1.5705,1.02425,0.323433,0.336761,0.45266,0.385536,0.556379,0.644713,1.00114,5.47693,4.09488,5.76208,5.91269,5.7724,5.87751,5.341,0.001
-3.98052,0.897562,0.000333031,9,1023,0,6.39992,0.525925,0.911802,1.6048,-0.693762,-3.33541,-0.294023,1.56342,1.02335,0.322791,0.336017,0.451967,0.38701,0.556982,0.644482,0.999748,4.62146,5.26576,5.05491,5.40127,5.98731,5.74153,5.95701,0.001
-3.05681,0.977438,0.000333031,10,1023,0,14.0444,0.521714,0.906723,1.62885,-0.675553,-3.37453,-0.308989,1.58252,1.02547,0.322677,0.336044,0.453905,0.386437,0.556369,0.644879,1.00041,4.42733,5.23289,5.82517,5.85816,5.76547,5.9418,5.90393,0.001
-5.48402,0.735757,0.000333031,10,1023,0,8.58574,0.519339,0.906581,1.63912,-0.680246,-3.38492,-0.303898,1.58332,1.0261,0.323754,0.335884,0.451713,0.385508,0.555313,0.643352,0.999804,5.75079,5.41775,4.67601,5.9014,4.50313,4.30927,5.96968,0.001
-3.66365,0.995337,0.000333031,10,1023,0,7.54763,0.510643,0.88858,1.67611,-0.633832,-3.43749,-0.332165,1.60815,1.02494,0.323881,0.334933,0.452429,0.385398,0.55627,0.643281,0.998774,5.83029,5.98187,5.58029,5.84935,5.69464,4.17652,5.23773,0.001
-8.27912,0.99897,0.000333031,10,1023,0,11.3449,0.50176,0.881456,1.72759,-0.605731,-3.51567,-0.353932,1.64211,1.02259,0.323541,0.333229,0.451839,0.383479,0.55661,0.643631,1.00149,5.58102,4.73185,4.87295,2.99545,5.89764,4.78138,4.87886,0.001
-6.14388,0.99767,0.000333031,8,255,0,13.725,0.507149,0.880799,1.71063,-0.600761,-3.50397,-0.36044,1.64284,1.02236,0.323139,0.334054,0.455213,0.386838,0.555453,0.644129,1.00135,5.13622,5.69916,4.22278,5.57248,4.73478,5.4308,5.0775,0.001
-3.22497,0.998895,0.000333031,7,127,0,9.46256,0.504505,0.880472,1.71532,-0.602803,-3.5019,-0.357082,1.63938,1.02247,0.323587,0.334455,0.454755,0.385053,0.556462,0.644017,1.00096,5.6215,5.92409,4.97892,5.60798,5.82344,5.30668,5.52996,0.001
-3.97438,0.783157,0.000333031,8,487,0,6.45796,0.504472,0.880324,1.71868,-0.605282,-3.50737,-0.354177,1.64003,1.02238,0.324172,0.333921,0.452808,0.385532,0.555601,0.643239,1.00078,5.95181,5.58976,5.85098,5.91112,4.95702,4.09592,5.6868,0.001
-4.48886,0.928094,0.000333031,10,1023,0,6.79537,0.505874,0.877076,1.70665,-0.600055,-3.48724,-0.355305,1.63226,1.02491,0.324335,0.334505,0.453724,0.386601,0.556826,0.642362,0.999766,5.98281,5.94086,5.91246,5.7611,5.96657,2.00268,5.96136,0.001
-3.30485,0.98874,0.000333031,2,7,0,5.20672,0.505887,0.877067,1.70663,-0.59995,-3.48664,-0.355182,1.63245,1.02491,0.324525,0.33489,0.454316,0.38662,0.557517,0.64736,1.00004,5.98557,5.98596,5.50605,5.74763,5.87382,3.62461,5.98819,0.001
-5.09394,0.992423,0.000333031,7,163,0,6.27928,0.504941,0.875871,1.70356,-0.599851,-3.47929,-0.353592,1.6288,1.02505,0.324035,0.334377,0.453452,0.385808,0.557024,0.647895,0.998495,5.90501,5.8931,5.98177,5.98192,5.98873,2.31609,4.85574,0.001
-2.85454,0.999078,0.000333031,10,1023,0,7.71971,0.50359,0.872591,1.71781,-0.587996,-3.5025,-0.361759,1.63901,1.02484,0.324357,0.333831,0.452998,0.386652,0.558153,0.6468,1.00022,5.98503,5.50513,5.93264,5.72507,5.36574,4.685,5.96429,0.001
-3.07627,0.983918,0.000333031,10,1023,0,7.72372,0.509261,0.885811,1.69706,-0.618315,-3.47642,-0.346092,1.62735,1.02639,0.32398,0.334662,0.453699,0.386518,0.556788,0.643491,1.00152,5.88116,5.97707,5.92209,5.81334,5.95791,4.55331,4.83511,0.001
-2.8552,0.921928,0.000333031,8,255,0,6.26111,0.506414,0.885786,1.7021,-0.623813,-3.47326,-0.339251,1.62238,1.02621,0.324898,0.335151,0.452529,0.384629,0.557627,0.646566,1.00079,5.88609,5.93231,5.66558,5.14779,5.81455,5.03581,5.6788,0.001
-2.0798,0.968886,0.000333031,10,1023,0,6.64765,0.505401,0.876356,1.70379,-0.599057,-3.48035,-0.355022,1.62971,1.02507,0.324107,0.334694,0.454198,0.386076,0.5576,0.646681,0.99928,5.93182,5.98154,5.61485,5.97752,5.83043,4.8705,5.72988,0.001
-2.36449,0.861689,0.000333031,10,1023,0,8.11501,0.508134,0.88014,1.69138,-0.606832,-3.46491,-0.350505,1.6236,1.0273,0.323057,0.333865,0.453287,0.386368,0.557579,0.64618,0.999517,5.02631,5.53761,5.98775,5.89094,5.84187,5.49445,5.87216,0.001
-2.91539,0.805043,0.000333031,8,511,0,9.37901,0.504411,0.882039,1.71473,-0.614136,-3.4957,-0.346972,1.633,1.0276,0.325229,0.335201,0.453251,0.384894,0.555714,0.643763,1.00017,5.68107,5.91409,5.98543,5.45601,5.1131,4.97767,5.97448,0.001
-2.36388,0.999189,0.000333031,10,1023,0,9.8486,0.507838,0.884198,1.70223,-0.61983,-3.4775,-0.342274,1.62503,1.02283,0.325654,0.335611,0.453164,0.386407,0.557394,0.644454,1.00123,5.25739,5.67188,5.97444,5.8731,5.92493,5.72142,5.22928,0.001
-1.93487,0.964951,0.000333031,10,1023,0,3.40788,0.506994,0.883016,1.69439,-0.616777,-3.46424,-0.34456,1.62136,1.02397,0.324249,0.335575,0.454642,0.385037,0.556935,0.6454,0.999288,5.9697,5.69989,5.13263,5.59361,5.98359,5.96582,5.73554,0.001
-1.60794,0.997646,0.000333031,10,1023,0,4.45341,0.507372,0.88349,1.70638,-0.61482,-3.48885,-0.347012,1.63154,1.02485,0.324527,0.334347,0.452559,0.386354,0.556413,0.645662,1.00118,5.98537,5.87924,5.68919,5.89701,5.79431,5.87508,5.28873,0.001
