# stan_version_major = 2
# stan_version_minor = 27
# stan_version_patch = 0
# model = m7x469s_model
# start_datetime = 2021-10-05 18:55:45 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_data_4.R
# init = 2 (Default)
# random
#   seed = 1492737655 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.9s_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 eeb5e39
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,mu.8,mu.9,mu.10,mu.11,mu.12,mu.13,mu.14,mu.15,mu.16,mu.17,mu.18,mu.19,mu.20,mu.21,mu.22,mu.23,mu.24,mu.25,mu.26,mu.27,mu.28,mu.29,mu.30,mu.31,mu.32,mu.33,mu.34,mu.35,mu.36,mu.37,mu.38,mu.39,mu.40,mu.41,mu.42,mu.43,mu.44,mu.45,mu.46,mu.47,mu.48,mu.49,mu.50,mu.51,mu.52,mu.53,mu.54,mu.55,mu.56,mu.57,mu.58,mu.59,mu.60,mu.61,mu.62,mu.63,mu.64,mu.65,mu.66,mu.67,mu.68,mu.69,mu.70,mu.71,mu.72,mu.73,mu.74,mu.75,mu.76,mu.77,mu.78,mu.79,mu.80,mu.81,mu.82,mu.83,mu.84,mu.85,mu.86,mu.87,mu.88,mu.89,mu.90,mu.91,mu.92,mu.93,mu.94,mu.95,mu.96,mu.97,mu.98,mu.99,mu.100
-32.0519,0.892255,0.673504,2,7,0,36.5598,-0.039783,0.264079,-0.378868,0.0168315,-0.0964918,0.0899175,0.822184,-0.520719,-0.331961,-0.632162,0.683857,0.29592,0.206413,-0.523504,-0.771951,-0.144056,-0.745942,0.371258,0.553903,-0.167877,-0.233002,0.366409,-0.319919,-0.317794,-0.145847,-0.182259,-0.15636,0.0109153,-0.24893,-0.64932,-1.27027,0.416298,-1.08354,-0.304269,-1.05357,0.506562,0.128905,0.0553338,-0.103564,-0.493088,-1.10196,0.604614,0.616378,-0.661993,-0.284416,-0.579992,-0.15105,-0.0220885,0.490749,0.057195,-0.22333,-0.138191,-0.294009,-0.782897,-0.0476356,0.324712,0.214079,-0.271773,-1.08853,-0.424033,0.346003,-0.102843,-0.735301,-0.0771634,-0.448195,-0.0424985,-0.446633,-0.221889,-0.749738,-0.0707366,0.493184,-0.17346,-0.121601,-0.412151,0.420356,0.498707,-0.0304968,-0.312353,0.137756,-0.22934,-0.632782,-0.317831,0.367491,-0.0783607,0.607138,-0.27592,-0.0625575,-0.538429,-0.229115,-0.502456,0.0471125,-0.246023,-0.027052,-0.320898,-0.280553,-0.163246,-0.140207,-0.165824,0.00301154,-0.535787,0.0463256,0.32914,0.769977,-0.92201,-0.529173,0.14127,0.74863
-34.9265,0.830543,0.673504,3,7,0,35.4721,0.300805,0.25486,-0.322802,-0.0241561,0.0773088,0.145738,0.931366,-0.245699,0.26956,-0.288705,0.829719,0.377482,0.756488,-0.0149666,-0.325049,0.09633,-0.382059,0.451195,0.776491,0.207361,0.049489,0.736845,0.281896,-0.0107839,0.411922,0.11912,0.329971,0.215602,0.528571,-0.358722,-0.747173,0.570065,-0.496981,0.289808,-0.68394,0.753387,0.696151,0.522262,-0.0203657,-0.195227,-0.31207,0.977972,0.644283,-0.211764,0.135211,-0.290526,0.310677,0.00563224,1.00703,0.678675,-0.131988,0.255264,0.321621,-0.336734,0.558377,0.745668,0.734893,0.294122,-0.406004,-0.0197645,0.947674,0.254454,-0.0639771,0.481543,-0.0347131,0.237982,0.0221957,0.382738,-0.303628,0.216163,0.678502,0.213808,0.113373,-0.0321899,0.628079,0.730303,0.423275,-0.0204963,0.489979,-0.051326,-0.267059,0.337291,0.641435,0.317139,0.982785,0.127946,0.432954,-0.115768,0.245335,-0.310224,0.0515142,0.197322,0.28863,-0.141442,-0.0221122,0.314592,-0.00352022,0.190013,0.266709,-0.226035,0.742463,0.429488,1.0416,-0.766559,0.0900052,0.504624,0.633605
-34.1922,0.947914,0.673504,3,7,0,39.8878,-0.0274242,0.127952,-0.436115,0.00730634,-0.112495,0.0908327,0.782238,-0.512674,-0.255888,-0.525428,0.6342,0.606918,0.237455,-0.622846,-0.770422,-0.356521,-0.541091,0.664301,0.627005,-0.126687,-0.312797,0.116374,-0.101481,-0.418823,0.0304599,-0.563938,-0.210945,0.100106,-0.146996,-0.621475,-1.29498,0.27678,-1.09713,-0.414106,-0.948667,0.163298,-0.14007,-0.0521071,-0.0855678,-0.389087,-1.18004,0.652328,0.731884,-0.0704161,-0.313529,-0.510703,-0.217334,-0.00568299,0.360114,-0.0665813,-0.28417,-0.323236,-0.42041,-0.631135,-0.209428,0.0601022,0.104259,-0.289409,-1.18584,-0.39999,0.218398,0.0881558,-0.739853,-0.0757625,-0.443312,-0.0568932,-0.402551,-0.049272,-0.910673,0.0469445,0.566485,-0.0868304,0.213431,-0.135453,0.595221,0.48616,0.183736,-0.0535718,0.0605881,-0.433859,-0.539724,-0.44099,0.188963,0.00752324,0.71885,-0.31487,0.0302072,-0.500963,-0.0689826,-0.582912,0.274126,-0.197983,0.119054,-0.204943,-0.202867,-0.12497,0.155406,-0.160122,0.137141,-0.636862,0.0969985,0.198051,0.565146,-0.962147,-0.645224,0.100693,1.09407
-31.4645,1,0.673504,2,3,0,35.2356,0.111904,0.316289,-0.331041,-0.0697976,-0.077566,0.118387,0.86808,-0.415758,-0.0132357,-0.629224,0.713964,0.347872,0.302421,-0.408429,-0.480498,0.0612495,-0.717315,0.384368,0.698459,-0.188796,-0.0146341,0.616345,-0.229341,-0.262257,0.163241,0.339883,0.0930049,0.100056,0.0314102,-0.543411,-1.06274,0.520387,-0.718217,0.0170909,-0.933318,0.712998,0.442465,0.207413,0.0475228,-0.469545,-0.796897,0.735761,0.590355,-0.608192,-0.0182907,-0.39343,-0.0167612,0.0366832,0.564184,0.321384,-0.0405311,0.174017,-0.0493455,-0.675882,0.33238,0.512216,0.422582,0.00804909,-0.916467,-0.331747,0.854351,-0.112581,-0.691062,0.235596,-0.340644,0.129871,-0.117448,-0.121383,-0.466407,0.081956,0.507431,-0.100115,-0.189591,-0.256415,0.428206,0.649586,0.101749,-0.369019,0.521928,0.0551852,-0.455197,-0.167237,0.546056,0.0334188,0.691229,-0.0636449,-0.0339398,-0.466093,0.0264646,-0.433749,0.0537328,-0.198879,0.0097108,-0.264584,-0.156005,0.110845,-0.13165,0.0234489,0.0250739,-0.477961,0.131043,0.464159,1.11939,-0.76345,-0.326002,0.396981,0.713187
-30.2519,0.8264,0.673504,2,3,0,34.6475,0.119915,0.208108,-0.43616,0.0189949,-0.0498278,0.118336,0.815299,-0.432115,-0.104095,-0.449907,0.840342,0.556763,0.500891,-0.387924,-0.685568,-0.162094,-0.525009,0.639999,0.763343,0.0516247,-0.179034,0.427726,0.0313757,-0.2375,0.133547,-0.333431,-0.00556683,0.173587,0.0810713,-0.552994,-1.19958,0.482649,-1.0007,-0.169474,-0.941801,0.499161,0.221854,0.22004,-0.048507,-0.325768,-0.959384,0.866865,0.814324,-0.211216,-0.166094,-0.480967,0.00766091,0.0351151,0.732404,0.243568,-0.233945,-0.10861,-0.140713,-0.580378,0.0747825,0.412562,0.402092,-0.0915303,-0.961779,-0.259903,0.49925,0.187181,-0.499356,0.124925,-0.2978,0.0754857,-0.304688,0.113843,-0.74148,0.117268,0.707543,0.0485056,0.200859,-0.147572,0.690166,0.663969,0.280508,-0.0334482,0.21828,-0.296293,-0.494106,-0.126739,0.445371,0.149556,0.915552,-0.152017,0.224948,-0.369554,0.015158,-0.48122,0.222491,-0.0220613,0.218171,-0.179947,-0.136392,0.0198025,0.106135,-0.0254301,0.224933,-0.474051,0.390092,0.364475,0.838846,-0.955743,-0.380283,0.275799,1.01753
-30.4563,0.94535,0.673504,3,7,0,31.5166,0.145649,0.31588,-0.445504,0.0158523,0.00603375,0.164112,0.84385,-0.515955,-0.0517384,-0.557246,0.942141,0.375131,0.642978,-0.291956,-0.731077,-0.0824643,-0.694196,0.480319,0.817479,0.0728512,-0.159617,0.665555,0.00170837,-0.221247,0.136313,-0.128075,0.0957332,0.113789,0.202011,-0.639455,-1.2833,0.579841,-1.04251,-0.0193973,-1.1368,0.769968,0.51413,0.385509,-0.121622,-0.447476,-0.903543,0.983633,0.77861,-0.534661,-0.126531,-0.601599,0.0899642,-0.0660891,1.01352,0.451082,-0.321202,0.0033011,0.023085,-0.708039,0.277891,0.683027,0.61149,-0.00382932,-0.917596,-0.278511,0.762511,0.130636,-0.451215,0.240863,-0.314003,0.0957918,-0.312142,0.116518,-0.705195,0.0678198,0.71959,0.0412983,0.0139513,-0.310618,0.655371,0.765547,0.245428,-0.212806,0.309514,-0.257929,-0.604146,0.0489535,0.621795,0.169084,1.00886,-0.0989689,0.259263,-0.414124,-0.00762661,-0.549879,0.0278003,0.000733864,0.16984,-0.305494,-0.196745,0.0529307,-0.087935,-0.0101454,0.15546,-0.475138,0.531542,0.434815,1.10281,-1.10359,-0.241034,0.355478,0.821844
-30.5587,0.79958,0.673504,3,7,0,33.8724,0.0596569,0.175829,-0.316852,0.0305394,0.0211334,0.12596,0.835762,-0.402552,-0.0572498,-0.354315,0.595447,0.241932,0.458683,-0.191844,-0.559941,-0.173207,-0.4352,0.321903,0.522467,0.0854689,-0.192287,0.349245,0.0509004,-0.203025,0.0712386,-0.2815,0.0171681,0.042695,0.160858,-0.455852,-0.908473,0.302011,-0.780088,-0.0687948,-0.81196,0.406542,0.266893,0.239872,-0.149545,-0.31614,-0.659112,0.641314,0.511483,-0.253476,-0.148469,-0.470704,0.0182837,-0.120673,0.710401,0.248778,-0.350396,-0.127378,-0.0245512,-0.473598,0.0898798,0.397376,0.384192,-0.0466736,-0.635408,-0.203376,0.411344,0.140242,-0.270197,0.124936,-0.241476,0.0105397,-0.273288,0.110113,-0.574239,0.0208293,0.462848,0.039347,0.0732162,-0.209936,0.451654,0.481961,0.184516,-0.114509,0.0822797,-0.322071,-0.451051,0.0271692,0.348237,0.126931,0.691562,-0.105064,0.202158,-0.294294,-0.0167638,-0.447113,0.00416792,0.0213319,0.12767,-0.222283,-0.149336,-0.0220204,-0.0242729,-0.0545853,0.0971107,-0.357759,0.389293,0.201157,0.639294,-0.82161,-0.172308,0.157978,0.550552
-33.4284,0.828012,0.673504,3,7,0,34.9927,0.0242304,0.233384,-0.243565,-0.13454,-0.00205222,0.0842632,0.871748,-0.40049,0.0787182,-0.64516,0.354902,0.228495,0.177451,-0.502456,-0.344743,-0.0635346,-0.658107,0.224593,0.441168,-0.355816,-0.0830347,0.391294,-0.128574,-0.333704,0.27847,0.208204,0.06002,-0.0177597,0.139489,-0.572634,-0.838685,0.254043,-0.435556,0.035956,-0.70003,0.345089,0.301981,0.0349106,-0.134204,-0.442984,-0.466166,0.550881,0.242563,-0.396092,-0.0163363,-0.308129,-0.0393732,-0.130803,0.221672,0.314048,-0.0686308,0.179653,-0.0421483,-0.53866,0.374413,0.235236,0.260821,0.0658429,-0.731097,-0.335973,0.80851,-0.225824,-0.591495,0.233344,-0.31269,0.0103999,-0.0145501,-0.0232417,-0.376039,0.00810215,0.275898,-0.182434,-0.274344,-0.133213,0.218855,0.345877,0.109313,-0.338061,0.498535,-0.038114,-0.343148,-0.185152,0.252979,-0.0833718,0.482119,-0.137691,-0.0728754,-0.415408,0.0730078,-0.479475,-0.125592,-0.27615,-0.0878616,-0.361274,-0.264699,0.177484,-0.272276,-0.0254338,-0.0551587,-0.563636,0.154568,0.172674,0.752597,-0.770162,-0.342829,0.335066,0.410406
-31.2903,0.986308,0.673504,3,7,0,34.7439,0.0631007,0.234495,-0.34478,-0.0702815,-0.0790185,0.181278,0.813495,-0.525698,0.0691948,-0.593703,0.59114,0.385384,0.310064,-0.376391,-0.493909,-0.157647,-0.620051,0.410131,0.712681,-0.156048,-0.115492,0.429167,-0.152552,-0.447474,0.242051,0.18526,0.0587775,0.0596049,0.149657,-0.528353,-1.09654,0.305048,-0.746285,-0.0100408,-1.02631,0.495417,0.317262,0.17314,0.0346532,-0.541114,-0.899981,0.669962,0.560452,-0.274693,-0.0541649,-0.457604,-0.16115,-0.102245,0.579433,0.186664,-0.284314,-0.0575234,-0.119598,-0.643436,0.186783,0.374413,0.38447,-0.020733,-0.979871,-0.377401,0.82655,-0.0122306,-0.727741,0.268296,-0.429073,0.0821911,-0.102582,-0.110647,-0.603615,0.112438,0.407597,-0.06666,-0.05905,-0.178518,0.433582,0.658621,0.175466,-0.386703,0.390579,-0.150991,-0.486501,-0.234666,0.438372,0.112154,0.69679,-0.0514011,-0.0638885,-0.542038,0.133776,-0.620625,0.0916366,-0.18373,0.0301098,-0.240564,-0.0909944,0.0558877,0.0411322,-0.0177353,-0.0311498,-0.578685,0.065013,0.312119,1.07112,-0.798886,-0.309533,0.279997,0.760319
-31.5116,0.824194,0.673504,3,7,0,34.4533,0.191331,0.254292,-0.355355,0.13081,-0.00127693,0.0676973,0.777583,-0.217102,-0.231983,-0.197254,0.981301,0.300444,0.62017,-0.0360194,-0.639607,0.108118,-0.39905,0.442596,0.638613,0.334836,-0.0648971,0.616876,0.0434951,0.14555,-0.133825,-0.280008,0.0625215,0.201716,-0.00563735,-0.353706,-0.908603,0.687782,-0.947388,-0.0859655,-0.74276,0.800741,0.424579,0.432673,-0.0340746,-0.115544,-0.696603,0.824242,0.818154,-0.575058,-0.140454,-0.43349,0.248937,0.164083,1.00172,0.376502,-0.117437,0.0264815,0.0707279,-0.464069,0.114543,0.710644,0.528627,-0.0671306,-0.535941,-0.0434062,0.246963,0.265227,-0.0763866,0.0408766,-0.0675868,0.136305,-0.410682,0.156905,-0.491409,0.0528763,0.771984,0.161851,0.16768,-0.318531,0.653013,0.637835,0.160115,0.0702462,0.0684729,-0.139417,-0.439832,0.216634,0.615558,0.192161,0.853403,-0.0571656,0.404217,-0.113408,-0.172712,-0.131412,0.144016,0.195887,0.274317,-0.0960332,-0.0948972,-0.0445762,-0.00850292,0.0283043,0.308004,-0.0679838,0.573573,0.513762,0.735653,-0.72568,-0.0972235,0.253339,0.713834
-31.1928,0.940936,0.673504,2,3,0,33.2516,0.0623744,0.272334,-0.444131,-0.0275144,-0.055372,0.18166,0.779146,-0.609506,-0.051664,-0.65551,0.784328,0.439919,0.453965,-0.448972,-0.726664,-0.216417,-0.727099,0.507484,0.797881,-0.0922258,-0.214076,0.488752,-0.111131,-0.429722,0.167633,-0.0991886,0.00752398,0.0690877,0.121824,-0.677689,-1.3618,0.415293,-1.04572,-0.112065,-1.20472,0.572193,0.326101,0.218233,-0.0791642,-0.562731,-1.07899,0.85076,0.719757,-0.386311,-0.164325,-0.609497,-0.111674,-0.115807,0.770253,0.247677,-0.372093,-0.121948,-0.151499,-0.763427,0.146163,0.461613,0.450311,-0.0881119,-1.12552,-0.407696,0.758652,0.0472162,-0.715609,0.203759,-0.458724,0.0442702,-0.281554,-0.0344181,-0.802336,0.0704766,0.58621,-0.0535757,-0.00330713,-0.267533,0.582364,0.72239,0.207949,-0.320193,0.308691,-0.303011,-0.62774,-0.200971,0.490548,0.110388,0.890822,-0.149214,0.0614757,-0.568072,0.0335922,-0.689365,0.0814312,-0.15015,0.0864373,-0.314542,-0.189673,0.00246882,-0.00706642,-0.068886,0.0485604,-0.640477,0.256141,0.344322,1.0856,-1.0795,-0.397103,0.281495,0.906948
-30.0644,1,0.673504,2,3,0,31.2999,0.140667,0.265568,-0.377048,0.0151905,0.0207185,0.158154,0.789755,-0.444356,0.00703173,-0.448324,0.805149,0.305957,0.599133,-0.189204,-0.601585,-0.0786996,-0.562974,0.397532,0.715366,0.103907,-0.131035,0.584508,0.0468022,-0.190176,0.15342,-0.0948992,0.116287,0.0978232,0.247092,-0.524141,-1.06726,0.480665,-0.86232,0.0308645,-0.977731,0.669448,0.48389,0.374245,-0.104012,-0.381948,-0.731658,0.857184,0.658973,-0.411119,-0.0845234,-0.517465,0.0919588,-0.0839871,0.935511,0.418462,-0.31802,-0.00271064,0.0653352,-0.579766,0.264578,0.619264,0.569881,0.033169,-0.735828,-0.21625,0.69658,0.149566,-0.334271,0.252625,-0.253899,0.0948698,-0.239935,0.135951,-0.587939,0.0746625,0.609308,0.0684075,0.0320465,-0.250156,0.567989,0.679609,0.24137,-0.182387,0.263385,-0.2368,-0.50813,0.0957222,0.551374,0.187099,0.889764,-0.048014,0.252712,-0.338399,0.033088,-0.48585,0.0123421,0.0399218,0.16501,-0.252122,-0.141879,0.0627063,-0.0540454,0.00866387,0.13348,-0.389852,0.498187,0.362797,0.972415,-0.940736,-0.141645,0.30905,0.675473
-30.3678,0.840782,0.673504,2,3,0,32.2059,0.0474155,0.215457,-0.395194,0.0128684,0.0037141,0.171299,0.792875,-0.549912,-0.0511493,-0.502469,0.687543,0.318684,0.505285,-0.299841,-0.68918,-0.256888,-0.579159,0.401569,0.660022,0.0295903,-0.250951,0.396101,0.0103046,-0.345098,0.119442,-0.286805,0.00415512,0.0324504,0.188285,-0.593146,-1.17413,0.321391,-0.96477,-0.0973325,-1.06268,0.460015,0.294791,0.247506,-0.165616,-0.460871,-0.887028,0.762221,0.610505,-0.284383,-0.185008,-0.59508,-0.0543,-0.178487,0.808469,0.253378,-0.457367,-0.186345,-0.082658,-0.628505,0.0940525,0.434262,0.438982,-0.0741703,-0.881514,-0.31242,0.56901,0.128415,-0.457024,0.167097,-0.36575,0.0015539,-0.311716,0.0716288,-0.744975,0.0304243,0.522096,0.00713067,0.0588795,-0.252653,0.529482,0.603333,0.215869,-0.215419,0.135738,-0.401558,-0.578086,-0.0575185,0.40504,0.138152,0.826003,-0.138824,0.165346,-0.441487,0.00789376,-0.626335,0.0114751,-0.0401764,0.117618,-0.292804,-0.184203,-0.0323996,-0.0140126,-0.0835234,0.0667302,-0.522037,0.37753,0.227843,0.841492,-1.02468,-0.265674,0.187584,0.709756
-32.0995,0.777303,0.673504,2,3,0,33.0636,-0.0229912,0.171226,-0.375472,-0.0175666,0.0350884,0.0755752,0.789271,-0.490077,-0.156837,-0.554013,0.531264,0.337168,0.369392,-0.538845,-0.705381,-0.302167,-0.601463,0.405176,0.463476,-0.14013,-0.319452,0.23024,0.0394855,-0.308249,0.0984475,-0.564203,-0.109393,-0.00666805,0.0726735,-0.693495,-1.12507,0.256304,-0.902142,-0.236098,-0.842115,0.195233,0.0820336,0.0354891,-0.328927,-0.366316,-0.742083,0.686865,0.465105,-0.250195,-0.263711,-0.521245,-0.0244672,-0.173693,0.440838,0.227477,-0.318521,-0.139302,-0.177494,-0.575527,0.0677486,0.179949,0.229551,-0.123534,-0.859995,-0.326044,0.361831,0.00545971,-0.43571,0.0206257,-0.325513,-0.108485,-0.355104,0.146608,-0.745239,-0.0576953,0.491504,-0.098941,0.0171899,-0.184544,0.453969,0.330007,0.189025,-0.0694468,0.110338,-0.450376,-0.511266,-0.155012,0.162981,-0.0456848,0.70092,-0.316088,0.169448,-0.377759,-0.0894349,-0.563048,-0.0544709,-0.143596,0.0624825,-0.376235,-0.356136,-0.0085875,-0.173295,-0.151159,0.105741,-0.594314,0.425824,0.0746496,0.450316,-1.10634,-0.465219,0.164733,0.649795
-32.0995,0.732169,0.673504,2,3,0,38.6138,-0.0229912,0.171226,-0.375472,-0.0175666,0.0350884,0.0755752,0.789271,-0.490077,-0.156837,-0.554013,0.531264,0.337168,0.369392,-0.538845,-0.705381,-0.302167,-0.601463,0.405176,0.463476,-0.14013,-0.319452,0.23024,0.0394855,-0.308249,0.0984475,-0.564203,-0.109393,-0.00666805,0.0726735,-0.693495,-1.12507,0.256304,-0.902142,-0.236098,-0.842115,0.195233,0.0820336,0.0354891,-0.328927,-0.366316,-0.742083,0.686865,0.465105,-0.250195,-0.263711,-0.521245,-0.0244672,-0.173693,0.440838,0.227477,-0.318521,-0.139302,-0.177494,-0.575527,0.0677486,0.179949,0.229551,-0.123534,-0.859995,-0.326044,0.361831,0.00545971,-0.43571,0.0206257,-0.325513,-0.108485,-0.355104,0.146608,-0.745239,-0.0576953,0.491504,-0.098941,0.0171899,-0.184544,0.453969,0.330007,0.189025,-0.0694468,0.110338,-0.450376,-0.511266,-0.155012,0.162981,-0.0456848,0.70092,-0.316088,0.169448,-0.377759,-0.0894349,-0.563048,-0.0544709,-0.143596,0.0624825,-0.376235,-0.356136,-0.0085875,-0.173295,-0.151159,0.105741,-0.594314,0.425824,0.0746496,0.450316,-1.10634,-0.465219,0.164733,0.649795
-32.5263,0.729539,0.673504,2,7,0,37.6294,0.0433748,0.136706,-0.398056,-0.0153584,0.0591268,0.208719,0.891692,-0.596534,0.114436,-0.457587,0.554615,0.366758,0.58889,-0.278949,-0.634897,-0.43051,-0.465382,0.433735,0.654126,0.0512209,-0.320866,0.261466,0.213575,-0.453366,0.312275,-0.465258,0.0353321,0.010522,0.430691,-0.59557,-1.11737,0.138175,-0.862901,-0.0433821,-1.02534,0.228051,0.242532,0.236766,-0.248188,-0.456443,-0.767456,0.777012,0.52658,0.0911206,-0.163725,-0.589262,-0.0754307,-0.321076,0.805988,0.27785,-0.622808,-0.285598,-0.0472054,-0.516407,0.106568,0.315558,0.450679,0.00633666,-0.813297,-0.293477,0.635721,0.227968,-0.36,0.271017,-0.360484,-0.032902,-0.22103,0.240545,-0.793976,0.0738243,0.462471,0.0638894,0.181304,-0.0927541,0.547528,0.561758,0.368535,-0.140317,0.101038,-0.581368,-0.528118,-0.0164245,0.279745,0.211952,0.881919,-0.122096,0.242399,-0.419006,0.165546,-0.763644,-0.00907909,0.0118588,0.168586,-0.298821,-0.162945,0.0354136,0.0748337,-0.0788994,0.0745185,-0.608544,0.50286,0.0483508,0.73485,-1.10985,-0.207726,0.162474,0.695943
-34.1841,0.876219,0.673504,3,7,0,35.9337,0.0853367,0.393531,-0.360167,0.0400529,0.00222929,0.210921,0.966444,-0.579218,-0.0920687,-0.598092,0.868519,0.0139988,0.560817,-0.0945839,-0.701882,0.0126397,-0.80113,0.12772,0.710266,0.0757545,-0.123545,0.776177,-0.231305,-0.233697,-0.0560572,0.246294,0.122406,-0.0207657,0.126882,-0.586983,-1.20456,0.549585,-1.01086,0.0811024,-1.28906,0.991462,0.699021,0.477169,-0.0980323,-0.605334,-0.894704,0.79414,0.605068,-0.952868,-0.114864,-0.703667,0.0250635,-0.16782,1.14878,0.421583,-0.429713,0.0110968,0.100024,-0.827358,0.294828,0.865644,0.675044,-0.0294201,-0.812196,-0.326162,0.817291,-0.00637658,-0.467958,0.237298,-0.38156,0.0842006,-0.346875,-0.133417,-0.583492,-0.0418329,0.508975,-0.0262101,-0.264528,-0.579184,0.41884,0.775529,0.0142729,-0.539106,0.253433,-0.146122,-0.712828,0.125003,0.740187,0.139358,0.809086,-0.0160443,0.0877362,-0.505452,-0.120618,-0.556461,-0.176446,-0.0348341,0.00745202,-0.372107,-0.187675,-0.0722703,-0.250511,-0.0469515,-0.0651526,-0.377715,0.330108,0.476744,1.27693,-0.964924,-0.0623361,0.269186,0.424666
-32.961,1,0.673504,3,7,0,35.4819,0.107259,0.141071,-0.369008,0.034328,-0.0101378,0.016707,0.735619,-0.24641,-0.186583,-0.309396,0.715232,0.528734,0.426131,-0.409831,-0.602671,-0.111575,-0.379518,0.611273,0.544426,0.0553927,-0.170802,0.296126,0.126209,-0.050178,0.0679816,-0.566571,-0.0597632,0.184536,-0.0052984,-0.479069,-0.940049,0.458401,-0.834516,-0.238067,-0.575175,0.307628,0.0700702,0.113636,-0.133308,-0.101456,-0.675131,0.752897,0.690622,-0.138607,-0.189075,-0.328184,0.12249,0.11306,0.479987,0.239721,-0.0565525,-0.0387161,-0.135286,-0.391154,0.0410977,0.251877,0.248805,-0.0983411,-0.712889,-0.141476,0.192779,0.175244,-0.26798,-0.00911795,-0.135253,0.0270139,-0.32107,0.236485,-0.605582,0.06742,0.689573,0.0482088,0.244581,-0.0591432,0.626527,0.41119,0.263571,0.2032,0.126669,-0.276514,-0.338175,-0.0750722,0.26659,0.0553874,0.76834,-0.226925,0.31739,-0.16568,-0.071145,-0.259087,0.205854,0.0143828,0.236151,-0.144759,-0.197909,0.0405645,0.0305109,-0.0321082,0.321147,-0.340451,0.490385,0.265775,0.405952,-0.83695,-0.40434,0.237519,0.884756
-30.5983,0.918096,0.673504,2,3,0,34.3964,0.171008,0.228768,-0.387369,0.0966193,-0.0349599,0.0558524,0.803659,-0.246924,-0.235619,-0.267534,0.951089,0.445878,0.544453,-0.204984,-0.660063,0.0385107,-0.425106,0.567253,0.672924,0.22643,-0.093843,0.529479,0.0310008,0.0530194,-0.0675273,-0.347466,0.0107151,0.223082,-0.0470673,-0.413638,-1.00311,0.651223,-0.97565,-0.165542,-0.747066,0.673994,0.293934,0.31918,-0.0201376,-0.13626,-0.801929,0.836783,0.853823,-0.440013,-0.162652,-0.410292,0.177686,0.186281,0.833625,0.302525,-0.076949,-0.00431665,-0.0417677,-0.485638,0.0686034,0.564677,0.434482,-0.103085,-0.700841,-0.105864,0.255177,0.236334,-0.233694,0.0201621,-0.125274,0.118489,-0.39117,0.142836,-0.575667,0.0810148,0.788616,0.117309,0.211354,-0.2352,0.69123,0.622137,0.197887,0.0995272,0.119334,-0.167134,-0.430198,0.058557,0.534588,0.152135,0.863745,-0.118351,0.347977,-0.174524,-0.135079,-0.192481,0.225468,0.110865,0.270364,-0.0974029,-0.114088,-0.0239329,0.0477597,0.0108443,0.322269,-0.191138,0.495725,0.483337,0.707196,-0.775811,-0.253781,0.266456,0.888558
-31.0895,0.953173,0.673504,2,7,0,31.9585,0.0490449,0.2668,-0.358297,0.146384,-0.046692,0.121207,0.785039,-0.417019,-0.355688,-0.332305,0.873988,0.139949,0.468035,-0.0835506,-0.783892,-0.0411825,-0.540085,0.282401,0.575712,0.241662,-0.188523,0.502224,-0.186432,-0.0699476,-0.308856,-0.25882,-0.064237,0.0585187,-0.159753,-0.440433,-1.09687,0.532564,-1.14552,-0.203115,-1.02991,0.753711,0.325301,0.348589,-0.0657148,-0.345636,-0.996989,0.647494,0.734814,-0.737275,-0.268389,-0.627378,0.0152067,0.0139261,0.980165,0.152494,-0.350271,-0.196592,-0.0907117,-0.663249,-0.0906648,0.640079,0.431923,-0.238155,-0.752973,-0.221443,0.162186,0.154567,-0.316543,-0.06802,-0.281982,0.0313681,-0.548892,-0.111962,-0.662208,-0.057537,0.5917,0.0392195,0.0299584,-0.518749,0.510604,0.621178,-0.0166084,-0.198837,-0.0950407,-0.261105,-0.63859,0.0404304,0.566356,0.120009,0.709384,-0.123858,0.178419,-0.342002,-0.285561,-0.332083,0.0536551,0.0590273,0.123187,-0.189895,-0.140213,-0.250893,-0.0435364,-0.108191,0.0983692,-0.199353,0.280884,0.435786,0.784654,-0.787241,-0.18109,0.073848,0.609677
