# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x462s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 1
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_data_1.R
# init = 2 (Default)
# random
#   seed = 2827660790 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 fa623df
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,b.6,log_sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,sigma
-6.69431,0.927023,0.00222386,5,31,0,15.5414,0.506505,0.881641,1.70676,-0.619576,-3.48464,-0.341391,1.6275,1.51408,0.326607,0.336078,0.453039,0.386479,0.55471,0.645676,0.999064,3.65032,5.19079,5.94542,5.83589,3.28052,5.8684,5.55101,0.001
-9.02269,0.746574,0.00222386,10,1023,0,16.5525,0.509444,0.88873,1.68981,-0.623961,-3.46823,-0.344392,1.62586,1.53297,0.322359,0.33423,0.454491,0.385068,0.555208,0.647959,1.00022,3.81394,5.81783,5.31825,5.6207,4.31653,2.14043,5.96553,0.001
-5.62258,0.990417,0.00222386,8,255,0,9.98197,0.507923,0.886196,1.69825,-0.628668,-3.47246,-0.336121,1.62224,1.53426,0.325411,0.335244,0.452104,0.385703,0.555043,0.647219,0.999484,5.52139,5.89659,5.23348,5.96399,4.00143,3.92114,5.8555,0.001
-2.61619,0.996672,0.00222386,7,175,0,7.43991,0.508313,0.886188,1.69839,-0.626148,-3.47061,-0.337369,1.62113,1.53393,0.325491,0.335269,0.4521,0.386029,0.557321,0.646215,1.00103,5.44152,5.88559,5.22798,5.98348,5.94839,5.45885,5.45401,0.001
-4.55718,0.887703,0.00222386,7,159,0,7.58349,0.506186,0.886929,1.69957,-0.628074,-3.46877,-0.337773,1.62082,1.53295,0.325141,0.336321,0.454409,0.38392,0.556237,0.644663,0.999723,5.74598,4.85399,5.41072,3.97639,5.66874,5.85238,5.95057,0.001
-4.09592,0.992253,0.00222386,7,143,0,5.77314,0.507924,0.884766,1.69787,-0.625978,-3.46887,-0.337423,1.6206,1.53154,0.326356,0.336574,0.453755,0.386114,0.556211,0.645749,0.999802,4.16163,4.44097,5.90004,5.97106,5.64736,5.82974,5.96918,0.001
-5.69793,0.989323,0.00222386,8,367,0,12.1609,0.510942,0.882676,1.68083,-0.61689,-3.45233,-0.342952,1.61722,1.53832,0.323284,0.333443,0.451553,0.387485,0.556091,0.645025,0.998792,5.31602,5.04778,4.40328,4.77322,5.54131,5.97596,5.25947,0.001
-6.13594,0.96099,0.00222386,6,127,0,9.45583,0.511807,0.883361,1.67984,-0.616047,-3.44766,-0.344355,1.61543,1.53765,0.324339,0.335341,0.454262,0.388014,0.558727,0.643402,1.00073,5.9833,5.85047,5.55804,3.80856,4.56156,4.39807,5.71883,0.001
-3.00515,0.866638,0.00222386,8,495,0,9.48778,0.50921,0.885869,1.68464,-0.623053,-3.44776,-0.339031,1.61319,1.53548,0.323953,0.335033,0.453194,0.385446,0.559117,0.645995,1.00055,5.868,5.96505,5.97909,5.87353,3.82503,5.66105,5.83793,0.001
-7.26707,0.987786,0.00222386,7,255,0,10.1406,0.510651,0.885484,1.68474,-0.621283,-3.45488,-0.340098,1.61652,1.53352,0.32334,0.333179,0.450553,0.386841,0.557904,0.644373,1.00069,5.37878,4.65112,2.12492,5.57022,5.61285,5.65893,5.75126,0.001
-1.82084,0.999184,0.00222386,9,767,0,10.1305,0.506437,0.879136,1.70176,-0.60857,-3.4737,-0.347557,1.62424,1.53622,0.325326,0.335415,0.45345,0.386346,0.558432,0.645575,1.00017,5.60041,5.8086,5.98205,5.90061,5.01595,5.91275,5.97486,0.001
-4.08414,0.81024,0.00222386,7,255,0,6.94015,0.506619,0.880922,1.70399,-0.611615,-3.47713,-0.346158,1.62525,1.53742,0.325473,0.335455,0.453284,0.386254,0.558864,0.646532,1.00112,5.46023,5.78366,5.98758,5.93497,4.32021,5.08249,5.36299,0.001
-1.43062,0.999724,0.00222386,10,1023,0,7.62102,0.504803,0.877649,1.70882,-0.605621,-3.48695,-0.35003,1.63026,1.5756,0.324915,0.334623,0.452681,0.385853,0.55625,0.645753,0.99898,5.87811,5.97036,5.77575,5.98614,5.67942,5.82741,5.46891,0.001
-3.46093,0.986051,0.00222386,10,1023,0,4.49529,0.497525,0.863572,1.75242,-0.560882,-3.55514,-0.380565,1.66252,1.56694,0.324762,0.333184,0.453325,0.386444,0.558392,0.645616,1.00129,5.93844,4.65836,5.98878,5.85483,5.07079,5.89605,5.15193,0.001
-5.00766,0.890648,0.00222386,10,1023,0,7.35982,0.496036,0.862413,1.75861,-0.559092,-3.56854,-0.383202,1.66905,1.58536,0.324367,0.332701,0.453226,0.385915,0.555124,0.643966,0.99957,5.98585,3.75372,5.98309,5.98876,4.15977,5.24547,5.89649,0.001
-4.13937,0.965666,0.00222386,9,879,0,8.64021,0.497348,0.864356,1.74228,-0.571944,-3.53456,-0.370849,1.6515,1.59264,0.325381,0.333987,0.452938,0.385442,0.556175,0.64375,0.998175,5.55029,5.64655,5.91083,5.87166,5.61735,4.95938,4.32363,0.001
-1.21884,0.95256,0.00222386,10,1023,0,6.08212,0.501476,0.872926,1.72936,-0.590685,-3.51667,-0.360129,1.64308,1.57888,0.325488,0.334541,0.452976,0.385846,0.557445,0.64598,1.00039,5.44458,5.95145,5.92506,5.98559,5.90551,5.67278,5.9144,0.001
-0.681645,0.987097,0.00222386,10,1023,0,2.62334,0.505299,0.88031,1.7098,-0.607551,-3.48964,-0.350839,1.63211,1.58646,0.324499,0.334709,0.453472,0.385561,0.557192,0.646023,1.00053,5.98733,5.98322,5.9792,5.92215,5.97684,5.63807,5.84844,0.001
-1.30557,0.999954,0.00222386,10,1023,0,2.33037,0.503496,0.873965,1.71572,-0.596303,-3.49672,-0.355717,1.6348,1.58041,0.325306,0.334789,0.453153,0.386237,0.556657,0.644502,0.999032,5.61796,5.98847,5.97258,5.94046,5.91651,5.7552,5.52041,0.001
-2.29544,0.969353,0.00222386,9,1023,0,4.29737,0.501844,0.877405,1.72393,-0.598758,-3.50813,-0.356457,1.63959,1.58129,0.324198,0.334038,0.45291,0.384359,0.557468,0.6459,1.00064,5.95852,5.68744,5.89915,4.76145,5.89599,5.7336,5.78624,0.001
-3.01134,0.994195,0.00222386,8,399,0,5.17252,0.502927,0.87258,1.72043,-0.593815,-3.50115,-0.356572,1.63601,1.57945,0.326379,0.335668,0.453793,0.386615,0.557722,0.645513,0.999685,4.11803,5.62525,5.88319,5.75149,5.75397,5.93493,5.9392,0.001
-2.02921,0.928489,0.00222386,7,127,0,4.53694,0.502967,0.874533,1.7172,-0.590997,-3.50212,-0.362095,1.63993,1.57975,0.32371,0.334254,0.454577,0.385394,0.557074,0.646226,0.999689,5.7189,5.83143,5.21526,5.84737,5.98814,5.4468,5.94036,0.001
-1.86477,0.993632,0.00222386,10,1023,0,4.86977,0.499884,0.868248,1.7304,-0.580389,-3.51777,-0.365849,1.64461,1.5609,0.324876,0.334009,0.453032,0.385622,0.556794,0.644328,0.998687,5.89553,5.66405,5.94346,5.94252,5.95933,5.62108,5.12746,0.001
-3.12876,0.987858,0.00222386,9,511,0,4.69904,0.499906,0.872659,1.74663,-0.582141,-3.54968,-0.370139,1.65939,1.56554,0.324922,0.333991,0.453928,0.385784,0.5566,0.645077,1.00214,5.87481,5.64952,5.81177,5.97868,5.89321,5.98294,3.70023,0.001
-3.07752,0.981095,0.00222386,10,1023,0,5.0835,0.500998,0.866181,1.73008,-0.568749,-3.52221,-0.375163,1.64967,1.58606,0.324077,0.333693,0.454434,0.386871,0.558559,0.64488,1.00024,5.92149,5.35996,5.38324,5.54209,4.83121,5.94227,5.96063,0.001
-5.93297,0.673056,0.00222386,8,287,0,11.0674,0.496856,0.868423,1.74481,-0.580023,-3.53633,-0.367843,1.65175,1.59107,0.32562,0.33507,0.454499,0.384147,0.556155,0.643203,0.999004,5.29776,5.9562,5.30897,4.40588,5.59998,4.02492,5.49256,0.001
-3.22468,0.998666,0.00222386,10,1023,0,7.48049,0.501859,0.872314,1.73061,-0.587287,-3.52542,-0.36385,1.64866,1.61945,0.324587,0.333454,0.452456,0.386333,0.555649,0.646413,0.999876,5.9786,5.06316,5.60433,5.90596,5.02578,5.23495,5.98116,0.001
-2.84171,0.986897,0.00222386,9,719,0,6.01546,0.502929,0.875067,1.71601,-0.597486,-3.4984,-0.355637,1.63591,1.61926,0.324221,0.333787,0.452332,0.385335,0.555955,0.645469,0.998665,5.96394,5.4611,5.48704,5.81397,5.40336,5.94865,5.09749,0.001
-2.44607,0.991847,0.00222386,8,367,0,5.33858,0.502213,0.873118,1.71383,-0.59429,-3.49061,-0.356739,1.63261,1.6196,0.324644,0.334829,0.453831,0.385024,0.556921,0.644959,0.998119,5.96888,5.98872,5.86506,5.58212,5.98206,5.96334,4.22062,0.001
-1.14417,0.999447,0.00222386,10,1023,0,3.66372,0.504354,0.88109,1.71003,-0.610104,-3.48688,-0.349002,1.63018,1.62968,0.324353,0.334826,0.453506,0.38452,0.557186,0.645369,1.00016,5.98463,5.98875,5.97394,5.00011,5.97775,5.97185,5.97558,0.001
-3.09996,0.802107,0.00222386,10,1023,0,7.77813,0.509682,0.887659,1.67772,-0.632559,-3.43385,-0.331865,1.60592,1.61846,0.324768,0.336237,0.453827,0.384986,0.558236,0.646078,0.999274,5.93651,4.97804,5.86681,5.54742,5.2703,5.58989,5.72525,0.001
-4.68897,0.904369,0.00222386,8,511,0,9.17972,0.514319,0.890223,1.67364,-0.635812,-3.44254,-0.331903,1.6114,1.61128,0.3245,0.33474,0.451886,0.38815,0.556376,0.646323,1.00064,5.98728,5.98602,4.94073,3.51589,5.7704,5.34175,5.78355,0.001
-5.99095,0.682067,0.00222386,10,1023,0,11.5903,0.503302,0.876925,1.70785,-0.600945,-3.48127,-0.352797,1.62796,1.5993,0.323549,0.333805,0.452469,0.384371,0.55773,0.642891,0.99897,5.58811,5.47887,5.61549,4.77957,5.74875,3.3565,5.45818,0.001
-8.58456,0.979769,0.00222386,9,767,0,12.3164,0.509358,0.886749,1.69801,-0.614841,-3.48245,-0.351491,1.63299,1.61539,0.322869,0.334604,0.455579,0.386169,0.556808,0.647326,1.00217,4.74752,5.9666,3.46826,5.95939,5.96253,3.69664,3.6311,0.001
-4.32874,0.987257,0.00222386,6,127,0,15.6917,0.509486,0.884659,1.70096,-0.615019,-3.48498,-0.348397,1.63166,1.61514,0.32438,0.334682,0.45375,0.387399,0.556789,0.646613,1.002,5.98677,5.97994,5.90192,4.90327,5.95798,4.97017,3.98789,0.001
-4.57966,0.973187,0.00222386,9,1023,0,7.37656,0.505853,0.880669,1.69368,-0.614894,-3.45802,-0.343145,1.61709,1.6128,0.324548,0.335482,0.453681,0.384662,0.557276,0.64329,0.998225,5.98347,5.76621,5.92844,5.18978,5.9602,4.19342,4.41411,0.001
-0.726394,0.999596,0.00222386,10,1023,0,6.55048,0.505991,0.880178,1.70395,-0.610219,-3.47846,-0.347088,1.62611,1.61668,0.324708,0.334571,0.452429,0.385809,0.557563,0.645024,1.00003,5.95414,5.95912,5.57972,5.98196,5.85061,5.97589,5.98848,0.001
-0.685293,0.989339,0.00222386,10,1023,0,3.27945,0.509103,0.882595,1.69119,-0.615432,-3.4651,-0.345125,1.6223,1.59536,0.324163,0.334664,0.453237,0.386794,0.556593,0.645312,0.999676,5.94928,5.97746,5.98414,5.61195,5.89033,5.98077,5.93641,0.001
-0.707624,0.986928,0.00222386,10,1023,0,6.30655,0.512889,0.891169,1.67203,-0.638477,-3.43539,-0.330455,1.60801,1.62257,0.324081,0.335246,0.452918,0.3864,0.556385,0.644935,0.999838,5.9227,5.89571,5.90238,5.87623,5.77642,5.95747,5.97573,0.001
-2.50306,0.984004,0.00222386,10,1023,0,6.04887,0.51874,0.900532,1.64583,-0.661549,-3.39808,-0.316854,1.59215,1.60196,0.323945,0.336404,0.454061,0.386977,0.556771,0.645307,1.00057,5.86395,4.7262,5.72378,5.43637,5.9535,5.98138,5.82434,0.001
-6.76786,0.999465,0.00222386,9,767,0,9.9045,0.512959,0.891559,1.65935,-0.651413,-3.40313,-0.315802,1.58929,1.59692,0.325759,0.336446,0.451342,0.385699,0.557353,0.64513,0.997799,5.12455,4.65826,4.00655,5.96312,5.9388,5.9873,3.56626,0.001
-3.19781,0.995687,0.00222386,7,255,0,12.0972,0.515681,0.899143,1.65521,-0.655535,-3.40648,-0.319979,1.59468,1.59968,0.32318,0.335452,0.452997,0.385267,0.558493,0.644912,1.00121,5.18882,5.78593,5.93239,5.77146,4.92867,5.95146,5.25644,0.001
-3.09468,0.945456,0.00222386,10,1023,0,7.29221,0.511383,0.888442,1.67583,-0.625059,-3.44161,-0.340613,1.61333,1.59834,0.322472,0.33444,0.45403,0.38571,0.558097,0.645344,1.00054,4.04389,5.91847,5.74649,5.9656,5.42682,5.97614,5.84244,0.001
-4.38667,0.999134,0.00222386,10,1023,0,7.26114,0.520196,0.899906,1.64329,-0.660826,-3.39609,-0.315915,1.59076,1.62224,0.324149,0.335703,0.452427,0.388311,0.557257,0.644918,1.00104,5.94531,5.59397,5.57825,3.1457,5.96466,5.95324,5.44469,0.001
-3.70693,0.910242,0.00222386,10,1023,0,7.04651,0.518165,0.902613,1.64537,-0.661707,-3.39947,-0.319039,1.59426,1.63693,0.322127,0.335336,0.454136,0.385578,0.556442,0.645316,1.00067,3.30298,5.85286,5.66654,5.92842,5.81192,5.9803,5.76273,0.001
-1.00038,0.991496,0.00222386,10,1023,0,7.42315,0.507062,0.882962,1.69441,-0.618867,-3.46171,-0.340933,1.61825,1.62568,0.324552,0.334907,0.452483,0.385244,0.557649,0.645156,0.99952,5.98299,5.98457,5.62735,5.75651,5.80187,5.98838,5.87346,0.001
-1.92055,0.88552,0.00222386,10,1023,0,4.14008,0.509874,0.88774,1.68486,-0.62948,-3.45017,-0.335817,1.6136,1.64148,0.324615,0.33558,0.453373,0.385707,0.557353,0.643499,1.00022,5.97422,5.69623,5.98801,5.96486,5.93893,4.56715,5.96504,0.001
-1.37851,0.984494,0.00222386,10,1023,0,2.90373,0.505745,0.879369,1.70326,-0.608397,-3.47924,-0.349017,1.62745,1.64196,0.324377,0.334576,0.453043,0.385679,0.556391,0.644116,0.999106,5.98656,5.9604,5.94665,5.95833,5.77988,5.41707,5.58893,0.001
-1.96336,0.991139,0.00222386,10,1023,0,7.35927,0.515503,0.895108,1.65617,-0.645886,-3.41192,-0.326456,1.59895,1.6192,0.322979,0.335241,0.453603,0.386178,0.557363,0.644109,1.00012,4.91521,5.89798,5.95233,5.95707,5.93555,5.4097,5.98198,0.001
-3.8949,0.934671,0.00222386,10,1023,0,6.05635,0.510634,0.890363,1.6826,-0.62903,-3.45381,-0.33994,1.61818,1.61085,0.322613,0.334508,0.454086,0.385151,0.556437,0.643698,1.00065,4.31213,5.94182,5.70558,5.68857,5.80876,4.88283,5.7806,0.001
-2.66829,0.997948,0.00222386,10,1023,0,6.02116,0.508573,0.88218,1.70201,-0.614696,-3.48266,-0.346013,1.62877,1.6093,0.325407,0.335052,0.452942,0.387539,0.556205,0.644696,1.00069,5.52574,5.96077,5.91222,4.68729,5.64265,5.86932,5.75024,0.001
-5.14721,0.955469,0.00222386,10,1023,0,8.57389,0.504697,0.87074,1.7052,-0.582426,-3.48507,-0.366226,1.63472,1.63468,0.323364,0.334405,0.455613,0.386802,0.55813,0.645637,0.998813,5.40517,5.90494,3.39122,5.60524,5.39186,5.8868,5.28409,0.001
-3.80385,0.98603,0.00222386,10,1023,0,12.1062,0.509782,0.894421,1.68992,-0.64309,-3.45911,-0.329279,1.6161,1.63953,0.324214,0.335034,0.452205,0.384318,0.556549,0.646064,1.00157,5.96232,5.96475,5.35255,4.69662,5.86952,5.6028,4.76313,0.001
-1.8992,0.998821,0.00222386,8,511,0,8.35973,0.511769,0.888981,1.66914,-0.634863,-3.42761,-0.331531,1.60484,1.63439,0.32367,0.335231,0.453196,0.385656,0.556536,0.644641,0.998516,5.68905,5.90209,5.97939,5.95233,5.86342,5.84072,4.88765,0.001
-3.38916,0.952774,0.00222386,7,255,0,8.05354,0.510507,0.891734,1.67935,-0.642279,-3.43592,-0.325913,1.60487,1.63479,0.325294,0.336239,0.452707,0.384935,0.558441,0.645511,1.00063,5.62773,4.97516,5.79257,5.49778,5.0036,5.9359,5.79245,0.001
-4.29092,0.999981,0.00222386,10,1023,0,7.16237,0.515737,0.89496,1.66948,-0.642491,-3.43804,-0.330201,1.61021,1.68034,0.323767,0.334838,0.452775,0.387668,0.557069,0.6453,1.00214,5.75964,5.98854,5.83322,4.47114,5.98831,5.98224,3.70044,0.001
-4.56813,0.815939,0.00222386,8,319,0,9.24467,0.513991,0.892555,1.66358,-0.638893,-3.42158,-0.32987,1.60241,1.68053,0.322839,0.334348,0.452237,0.38611,0.558146,0.64333,1.0005,4.69942,5.87965,5.38736,5.97185,5.37404,4.26746,5.86568,0.001
-4.89246,1,0.00222386,10,1023,0,9.01331,0.523996,0.910088,1.61952,-0.686242,-3.36209,-0.302218,1.57685,1.69559,0.323102,0.336672,0.454106,0.386924,0.555463,0.645711,1.00008,5.08733,4.26417,5.69,5.49102,4.74973,5.85053,5.98579,0.001
-6.03153,0.815094,0.00222386,10,1023,0,11.8014,0.517998,0.907668,1.64729,-0.679128,-3.39776,-0.306357,1.58946,1.67337,0.323346,0.335723,0.45219,0.384611,0.55568,0.647261,1.00081,5.3858,5.57621,5.33508,5.12365,5.06799,3.83517,5.65726,0.001
-7.23013,0.999276,0.00222386,6,111,0,10.2177,0.517639,0.908945,1.65091,-0.682844,-3.39896,-0.304221,1.58868,1.67367,0.32472,0.337407,0.453746,0.384416,0.556745,0.646407,1.00186,5.95076,2.62998,5.9038,4.84915,5.94604,5.24254,4.2604,0.001
-2.75623,0.994363,0.00222386,8,255,0,11.1507,0.517248,0.905368,1.64774,-0.676026,-3.3938,-0.306526,1.58668,1.67369,0.324083,0.336327,0.452382,0.384678,0.556631,0.645293,1.00052,5.92336,4.84518,5.53645,5.2104,5.90625,5.98298,5.85163,0.001
-7.63646,0.821009,0.00222386,9,511,0,10.5427,0.519022,0.908905,1.65395,-0.68421,-3.40901,-0.302709,1.59201,1.67982,0.325231,0.336329,0.451188,0.386107,0.555447,0.645154,1.00224,5.6798,4.84262,3.687,5.97242,4.72457,5.98835,3.48207,0.001
-2.78731,0.968255,0.00222386,10,1023,0,15.1407,0.508565,0.88862,1.69558,-0.623944,-3.47231,-0.343609,1.62566,1.64273,0.323284,0.334773,0.454315,0.384924,0.556591,0.644821,1.00132,5.31503,5.98794,5.50674,5.48729,5.8893,5.92265,5.11984,0.001
-3.66717,0.921025,0.00222386,10,1023,0,6.26826,0.511359,0.887942,1.68079,-0.633135,-3.44335,-0.331115,1.60933,1.63902,0.325406,0.335504,0.451908,0.386833,0.558108,0.646398,1.00052,5.52693,5.75107,4.97261,5.57756,5.41505,5.25301,5.85123,0.001
-1.5169,0.998081,0.00222386,10,1023,0,6.99898,0.51148,0.889069,1.67698,-0.633825,-3.43788,-0.332092,1.60822,1.68211,0.324709,0.335758,0.453234,0.386164,0.558096,0.645945,1.00035,5.95391,5.54379,5.98388,5.96053,5.42788,5.6998,5.9277,0.001
-2.58239,0.820282,0.00222386,10,1023,0,8.02578,0.511476,0.891325,1.67904,-0.639052,-3.44312,-0.3302,1.61008,1.66648,0.324612,0.335624,0.452977,0.385764,0.556493,0.643236,1.00022,5.97473,5.6613,5.92526,5.97571,5.84109,4.08989,5.96432,0.001
-2.33265,0.999966,0.00222386,10,1023,0,4.04404,0.515051,0.897673,1.66016,-0.655597,-3.41518,-0.319872,1.59789,1.699,0.324215,0.336075,0.453222,0.385696,0.556465,0.643627,1.00015,5.96253,5.19498,5.98262,5.96238,5.82539,4.77533,5.97749,0.001
-4.24934,0.996035,0.00222386,8,255,0,7.46662,0.517695,0.895317,1.64769,-0.646013,-3.40462,-0.32645,1.59742,1.69843,0.322263,0.334453,0.453023,0.387286,0.556772,0.64634,0.999723,3.6096,5.92348,5.94074,5.06327,5.95359,5.32228,5.95049,0.001
-5.55524,1,0.00222386,7,127,0,6.49465,0.51798,0.895644,1.64748,-0.644372,-3.40596,-0.329644,1.59956,1.69875,0.322295,0.335396,0.455288,0.387344,0.556703,0.645033,1.00005,3.67878,5.81967,4.07809,4.98328,5.93317,5.97717,5.98747,0.001
-3.60907,0.970244,0.00222386,10,1023,0,9.21293,0.516912,0.895577,1.64713,-0.656805,-3.39187,-0.314983,1.58693,1.64724,0.325105,0.336629,0.452663,0.386994,0.557653,0.645869,0.999066,5.77085,4.34337,5.76425,5.41811,5.79911,5.75514,5.5523,0.001
-3.32852,0.972677,0.00222386,10,1023,0,6.62068,0.515822,0.89828,1.66087,-0.651425,-3.42174,-0.325343,1.60347,1.66141,0.323372,0.335895,0.454619,0.386065,0.556737,0.646159,1.0012,5.41369,5.40563,5.162,5.97921,5.94378,5.51475,5.26613,0.001
-1.5804,0.999992,0.00222386,10,1023,0,6.08534,0.506082,0.882226,1.70188,-0.616556,-3.47407,-0.343696,1.62377,1.64822,0.325066,0.335444,0.453391,0.385235,0.556819,0.64395,0.999632,5.79549,5.79065,5.98717,5.74982,5.96505,5.22645,5.9211,0.001
-1.05555,0.911438,0.00222386,10,1023,0,4.13623,0.50785,0.879954,1.69742,-0.606511,-3.47515,-0.351129,1.62746,1.63472,0.323701,0.334043,0.453125,0.386777,0.557101,0.645189,0.999977,5.71243,5.69061,5.96708,5.62634,5.98674,5.98881,5.98855,0.001
-1.766,0.946273,0.00222386,10,1023,0,3.39385,0.508972,0.886969,1.69754,-0.622543,-3.47544,-0.342865,1.62587,1.61498,0.324179,0.334687,0.453145,0.38607,0.556603,0.644165,1.0014,5.95359,5.98069,5.97107,5.97851,5.89481,5.4681,5.00348,0.001
-2.144,0.954717,0.00222386,9,511,0,3.60888,0.507569,0.879457,1.69081,-0.613225,-3.45745,-0.343398,1.61742,1.60956,0.325027,0.335366,0.453179,0.386366,0.557184,0.645832,0.998326,5.81905,5.83719,5.97692,5.89218,5.97796,5.77967,4.58825,0.001
-3.62688,0.874446,0.00222386,10,1023,0,7.23154,0.502088,0.866667,1.72934,-0.572104,-3.52266,-0.372964,1.64948,1.57436,0.325085,0.334443,0.454758,0.387826,0.557879,0.644885,1.00027,5.78351,5.91964,4.97413,4.18343,5.63421,5.94383,5.95278,0.001
-2.68083,0.999999,0.00222386,10,1023,0,5.21278,0.501385,0.876066,1.72872,-0.599468,-3.51342,-0.354093,1.63983,1.57601,0.325453,0.334256,0.451717,0.38496,0.557201,0.645309,1.0005,5.48048,5.83256,4.68244,5.52262,5.9754,5.98115,5.8626,0.001
-4.37194,0.999202,0.00222386,9,511,0,5.38285,0.500966,0.879176,1.73068,-0.603774,-3.51591,-0.353119,1.64092,1.57433,0.324882,0.334207,0.452125,0.383827,0.557479,0.645395,1.00137,5.89298,5.8039,5.25923,3.78639,5.89136,5.96687,5.04561,0.001
-5.79207,0.985921,0.00222386,10,1023,0,10.0363,0.501865,0.865718,1.71408,-0.57897,-3.49022,-0.364027,1.63343,1.59821,0.325379,0.33514,0.454339,0.386724,0.557837,0.644586,0.997213,5.55227,5.93589,5.48358,5.67001,5.66854,5.80953,2.10485,0.001
-4.01664,0.999758,0.00222386,8,255,0,7.36386,0.502385,0.867534,1.71539,-0.578588,-3.49807,-0.366127,1.63812,1.59796,0.323857,0.333404,0.452979,0.386619,0.557298,0.645934,0.997933,5.81623,4.99329,5.92609,5.74879,5.95464,5.70851,3.85295,0.001
-2.67993,0.888257,0.00222386,10,1023,0,6.60089,0.503977,0.877826,1.72046,-0.602622,-3.50761,-0.353685,1.63902,1.59574,0.32499,0.334075,0.452092,0.386051,0.555913,0.644006,1.00034,5.84002,5.71543,5.2179,5.98103,5.35721,5.29356,5.93268,0.001
-3.80263,0.994144,0.00222386,10,1023,0,5.96329,0.505633,0.877354,1.69993,-0.599098,-3.47505,-0.355106,1.62787,1.57739,0.322802,0.333503,0.45317,0.385516,0.558068,0.64635,0.999381,4.64,5.12785,5.97556,5.90495,5.45789,5.30988,5.79733,0.001
-3.63354,0.960607,0.00222386,10,1023,0,6.62336,0.50103,0.866701,1.72904,-0.577095,-3.51661,-0.36768,1.64454,1.58049,0.325784,0.33486,0.454018,0.387023,0.557513,0.643528,0.999206,5.09126,5.9878,5.75419,5.38667,5.87558,4.61587,5.67321,0.001
-3.93958,0.997283,0.00222386,10,1023,0,6.32592,0.503854,0.869782,1.72068,-0.581235,-3.51114,-0.366031,1.64357,1.61525,0.324414,0.333241,0.452395,0.387882,0.557298,0.645842,0.999938,5.98836,4.7511,5.54843,4.07547,5.95473,5.77326,5.98689,0.001
-2.69909,0.999611,0.00222386,9,767,0,5.7888,0.498723,0.870708,1.74153,-0.579921,-3.53651,-0.370195,1.6538,1.62088,0.324733,0.334622,0.455053,0.384745,0.557005,0.644566,1.00059,5.94727,5.97032,4.50956,5.29107,5.98829,5.79734,5.8163,0.001
-3.91603,0.998734,0.00222386,7,223,0,9.52009,0.49875,0.865934,1.74149,-0.578462,-3.53239,-0.365419,1.6488,1.6205,0.326793,0.334714,0.452369,0.386476,0.556784,0.645194,0.999097,3.23142,5.98368,5.524,5.83731,5.9569,5.98878,5.58084,0.001
-2.917,0.98116,0.00222386,10,1023,0,7.26987,0.507837,0.881406,1.69254,-0.608259,-3.46801,-0.351662,1.62593,1.63336,0.322867,0.334431,0.454818,0.385791,0.556763,0.645807,0.999429,4.74507,5.91517,4.88604,5.97973,5.95134,5.79536,5.82605,0.001
-3.09712,0.994564,0.00222386,10,1023,0,5.43123,0.507136,0.880934,1.69225,-0.612792,-3.45667,-0.344199,1.6167,1.63037,0.324469,0.335098,0.453163,0.385581,0.559254,0.644266,0.999865,5.98851,5.94873,5.97437,5.92918,3.53148,5.5661,5.97973,0.001
-1.39948,0.86707,0.00222386,10,1023,0,8.64253,0.509873,0.883902,1.68069,-0.621121,-3.44287,-0.339078,1.61123,1.65101,0.324215,0.335012,0.452886,0.386289,0.558409,0.644924,0.99951,5.9626,5.96931,5.88866,5.92297,5.04802,5.95475,5.86876,0.001
-1.10296,0.978152,0.00222386,10,1023,0,3.67259,0.505002,0.881717,1.71417,-0.612346,-3.49556,-0.347989,1.63334,1.65003,0.325303,0.335195,0.453321,0.385449,0.556558,0.645351,1.00081,5.62058,5.91669,5.98874,5.87526,5.87395,5.9751,5.66395,0.001
