# stan_version_major = 2
# stan_version_minor = 26
# stan_version_patch = 0
# model = m7x462s_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_data_3.R
# init = 2 (Default)
# random
#   seed = 2827660791 (Default)
# output
#   file = /Users/rob/.julia/dev/StatisticalRethinkingStan/tmp/m7.2s_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 4
# stanc_version = stanc3 fa623df
# stancflags = --warn-pedantic --O
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,b.1,b.2,b.3,b.4,b.5,b.6,log_sigma,mu.1,mu.2,mu.3,mu.4,mu.5,mu.6,mu.7,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,sigma
-3.39409,0.983742,0.00263518,10,1023,0,6.55001,0.510603,0.892102,1.68438,-0.633405,-3.45589,-0.337748,1.61856,-0.357721,0.323068,0.335089,0.454563,0.384887,0.556302,0.644546,1.00104,5.04094,5.95134,5.23284,5.44883,5.71882,5.7844,5.44406,0.001
-5.31158,0.956737,0.00263518,7,127,0,10.717,0.51251,0.88983,1.68282,-0.629582,-3.46036,-0.340482,1.62198,-0.358363,0.323884,0.335453,0.455063,0.387173,0.55485,0.64506,1.00061,5.83204,5.78524,4.49283,5.21079,3.59682,5.98099,5.8052,0.001
-4.20181,0.742787,0.00263518,8,479,0,11.3117,0.505743,0.882775,1.69838,-0.622166,-3.46357,-0.338387,1.61763,-0.361988,0.325798,0.33631,0.453544,0.38464,0.556923,0.64418,0.998806,5.07267,4.87083,5.96668,5.16152,5.98234,5.48389,5.27589,0.001
-4.86965,0.902293,0.00263518,9,1023,0,7.96787,0.512382,0.896791,1.66621,-0.656559,-3.41592,-0.316157,1.59527,-0.337478,0.324433,0.335552,0.45118,0.384167,0.557658,0.646123,0.999874,5.98875,5.71693,3.6708,4.44139,5.79619,5.54884,5.98087,0.001
-3.45548,0.658917,0.00263518,10,1023,0,12.795,0.509149,0.887676,1.67624,-0.634037,-3.42909,-0.329768,1.60292,-0.203005,0.324502,0.335805,0.452865,0.384385,0.558277,0.645205,0.99873,5.98715,5.49898,5.87936,4.80226,5.21962,5.98862,5.18248,0.001
-5.70546,0.875422,0.00263518,9,1023,0,7.8752,0.511712,0.889373,1.69293,-0.625449,-3.47566,-0.342564,1.62741,-0.232905,0.323801,0.334155,0.452835,0.38745,0.556389,0.646195,1.00252,5.78192,5.77132,5.86456,4.82776,5.7788,5.47901,2.80744,0.001
-5.84474,0.941955,0.00263518,10,1023,0,10.1088,0.502636,0.881363,1.71895,-0.617349,-3.49238,-0.341634,1.62808,-0.0522622,0.326652,0.336031,0.452424,0.384106,0.557271,0.644236,1.00023,3.55238,5.2496,5.57578,4.33257,5.96137,5.53828,5.96238,0.001
-1.61941,0.798178,0.00263518,7,255,0,11.5944,0.505651,0.882568,1.71154,-0.614364,-3.49258,-0.346319,1.63189,-0.0535486,0.324941,0.334569,0.452318,0.385571,0.556548,0.645962,1.00086,5.86562,5.95865,5.47305,5.9258,5.86935,5.68687,5.61831,0.001
-3.0007,0.999725,0.00263518,8,319,0,4.79722,0.507088,0.875169,1.69477,-0.599208,-3.46886,-0.353461,1.62507,-0.0421918,0.324061,0.334355,0.45344,0.387178,0.556876,0.645742,0.998118,5.91531,5.88326,5.98317,5.20548,5.97585,5.83405,4.2179,0.001
-2.7475,0.901166,0.00263518,8,415,0,10.6205,0.50781,0.879412,1.69315,-0.605065,-3.4651,-0.351046,1.62292,-0.038872,0.323476,0.334155,0.45335,0.386461,0.558557,0.644029,1.00004,5.52023,5.77119,5.98867,5.84556,4.83384,5.32043,5.98817,0.001
-2.25348,0.986407,0.00263518,6,119,0,4.42205,0.508072,0.878655,1.69055,-0.604741,-3.4635,-0.351438,1.62307,-0.039586,0.323332,0.334148,0.453617,0.386668,0.557152,0.644332,0.998875,5.3704,5.76641,5.94852,5.71385,5.98221,5.62493,5.3557,0.001
-3.04825,0.999691,0.00263518,10,1023,0,5.83644,0.502061,0.87649,1.73409,-0.598591,-3.52795,-0.357348,1.64745,-0.0511865,0.325924,0.334742,0.452901,0.385936,0.555596,0.644533,1.00101,4.89488,5.98616,5.89523,5.98876,4.95101,5.77643,5.47811,0.001
-3.29355,0.977196,0.00263518,10,1023,0,7.01357,0.50432,0.873008,1.71001,-0.587138,-3.49417,-0.364437,1.63813,-0.00194897,0.323265,0.334063,0.454987,0.386303,0.557001,0.646059,0.999106,5.2933,5.70604,4.62217,5.91755,5.98817,5.60729,5.58893,0.001
-2.96794,0.862161,0.00263518,10,1023,0,8.01581,0.506736,0.876466,1.70684,-0.598047,-3.49101,-0.356821,1.63499,0.144549,0.324498,0.334481,0.453891,0.387563,0.556815,0.646792,1.00009,5.9874,5.93321,5.8336,4.64839,5.96409,4.69753,5.98472,0.001
-1.70758,0.928762,0.00263518,10,1023,0,4.93968,0.498126,0.865711,1.74232,-0.5708,-3.53687,-0.373384,1.65401,0.112687,0.325024,0.334178,0.45412,0.385652,0.557326,0.646427,0.999602,5.82092,5.78623,5.67943,5.95135,5.94695,5.21717,5.90957,0.001
-1.63763,0.978588,0.00263518,10,1023,0,4.49112,0.502344,0.870651,1.72676,-0.581021,-3.51874,-0.367655,1.64695,0.274213,0.324238,0.33357,0.453362,0.386742,0.557445,0.645889,1.0004,5.96758,5.21414,5.9884,5.65618,5.90549,5.74087,5.90795,0.001
-3.6918,0.99939,0.00263518,10,1023,0,6.06167,0.504207,0.87144,1.7112,-0.586203,-3.49678,-0.364046,1.63874,0.146684,0.323716,0.33393,0.454237,0.386832,0.555942,0.645439,0.998274,5.72322,5.59773,5.58056,5.57854,5.38913,5.95671,4.49942,0.001
-3.03433,0.94907,0.00263518,9,767,0,6.44658,0.497176,0.870536,1.75006,-0.582689,-3.54486,-0.366312,1.65446,0.134059,0.325768,0.334519,0.453206,0.384371,0.557354,0.645986,1.00093,5.11351,5.94507,5.9807,4.78034,5.93872,5.66782,5.55921,0.001
-2.40983,0.948244,0.00263518,8,255,0,5.12184,0.498682,0.871292,1.74892,-0.581654,-3.54898,-0.368976,1.65782,0.134363,0.325494,0.334376,0.453768,0.385345,0.556739,0.644603,1.00154,5.4382,5.89253,5.8944,5.82028,5.94429,5.81959,4.80078,0.001
-2.82493,0.994617,0.00263518,10,1023,0,4.75605,0.494308,0.858048,1.76064,-0.552093,-3.56547,-0.385051,1.6671,0.0890462,0.325189,0.333497,0.453842,0.385779,0.556311,0.645981,0.998688,5.71175,5.12108,5.85933,5.978,5.72538,5.67197,5.12819,0.001
-2.6458,0.997726,0.00263518,5,47,0,5.09259,0.494347,0.85797,1.76093,-0.552262,-3.56553,-0.385053,1.66701,0.0890144,0.325498,0.333878,0.45426,0.385892,0.556287,0.644951,0.998724,5.43405,5.54999,5.55966,5.98823,5.7072,5.96134,5.17437,0.001
-6.43828,0.448333,0.00263518,2,3,0,7.13287,0.494349,0.857964,1.76086,-0.552318,-3.56583,-0.385115,1.66695,0.0889803,0.325385,0.333667,0.453952,0.385885,0.555896,0.642597,0.998553,5.54682,5.32985,5.79752,5.98797,5.33802,2.64014,4.94206,0.001
-6.77511,0.94655,0.00263518,8,255,0,10.5147,0.491713,0.856046,1.76719,-0.550684,-3.56655,-0.383499,1.6653,0.0805898,0.326214,0.334312,0.453838,0.384695,0.557639,0.647509,0.998439,4.42338,5.86221,5.86138,5.23162,5.8078,3.28943,4.7698,0.001
-5.56018,0.951271,0.00263518,10,1023,0,11.8129,0.497824,0.863613,1.75908,-0.55834,-3.57197,-0.384692,1.67133,0.0472158,0.324822,0.333099,0.453917,0.387242,0.55695,0.646733,1.00183,5.91738,4.51693,5.81875,5.12235,5.98504,4.79022,4.31013,0.001
-5.52786,0.967421,0.00263518,7,255,0,13.4188,0.498347,0.859917,1.75277,-0.554405,-3.5595,-0.383783,1.66521,0.0387578,0.325496,0.333255,0.453214,0.388283,0.557575,0.646205,1.00065,5.43622,4.77222,5.98172,3.212,5.84406,5.4692,5.77698,0.001
-7.90512,0.777622,0.00263518,5,31,0,11.75,0.498453,0.859523,1.75421,-0.553651,-3.56153,-0.383645,1.66536,0.0399681,0.325672,0.332917,0.452322,0.388652,0.557857,0.644582,1.00101,5.23552,4.18745,5.47726,2.27272,5.65245,5.80713,5.48271,0.001
-7.2917,0.95151,0.00263518,10,1023,0,12.0825,0.501208,0.877458,1.71512,-0.602742,-3.48519,-0.351577,1.62817,-0.00463101,0.324561,0.335289,0.453977,0.383071,0.559001,0.643923,0.999629,5.98207,5.87624,5.78186,1.91267,4.06009,5.19221,5.91985,0.001
-5.52574,0.967228,0.00263518,8,383,0,10.4177,0.504172,0.874701,1.7099,-0.604378,-3.48218,-0.346837,1.62538,0.00228798,0.3264,0.33505,0.451317,0.386441,0.557329,0.644483,0.99856,4.07718,5.96107,3.95608,5.85615,5.94624,5.74219,4.95178,0.001
-3.11669,0.999828,0.00263518,10,1023,0,9.29194,0.50242,0.877621,1.72031,-0.596086,-3.50644,-0.360287,1.64117,-0.0727136,0.323225,0.333936,0.454265,0.384298,0.556916,0.644891,1.0004,5.24547,5.60274,5.55521,4.66307,5.98147,5.94552,5.90756,0.001
-6.95708,0.979847,0.00263518,10,1023,0,10.2064,0.509403,0.885383,1.68703,-0.613512,-3.46092,-0.348907,1.62272,-0.122086,0.32158,0.333089,0.453244,0.385519,0.558188,0.645299,1.00101,1.88579,4.49947,5.98485,5.90598,5.32598,5.98236,5.47394,0.001
-6.12958,0.965826,0.00263518,9,911,0,10.7756,0.510962,0.882984,1.69049,-0.618341,-3.46461,-0.34274,1.62113,-0.131423,0.325903,0.335925,0.453762,0.38855,0.557175,0.644163,1.00076,4.9253,5.37258,5.89715,2.54695,5.97933,5.46595,5.69878,0.001
-4.40642,0.999939,0.00263518,8,383,0,9.59274,0.507932,0.888152,1.69073,-0.626273,-3.46097,-0.341003,1.62036,-0.126725,0.323416,0.335461,0.455042,0.3841,0.556209,0.644762,0.999822,5.46007,5.7803,4.52835,4.32215,5.64591,5.8993,5.97305,0.001
-6.97725,0.985715,0.00263518,10,1023,0,8.77074,0.514026,0.887627,1.66896,-0.633954,-3.42758,-0.330635,1.60385,-0.0939004,0.32597,0.336724,0.45375,0.388331,0.558109,0.644361,1.00008,4.8249,4.16561,5.90209,3.09551,5.41423,5.64886,5.9854,0.001
-4.49796,0.97623,0.00263518,7,127,0,9.68783,0.513163,0.888204,1.66487,-0.632711,-3.42062,-0.330761,1.60108,-0.089985,0.323573,0.334297,0.451293,0.386767,0.558493,0.644452,0.999494,5.60921,5.85455,3.90699,5.63519,4.92865,5.71989,5.86103,0.001
-3.78284,0.896883,0.00263518,5,63,0,8.37048,0.513263,0.887889,1.66621,-0.633818,-3.42133,-0.330775,1.6016,-0.0903069,0.325109,0.336472,0.454023,0.387205,0.558365,0.644892,0.999515,5.76804,4.61647,5.75081,5.17141,5.10726,5.94571,5.87099,0.001
-4.78243,0.814377,0.00263518,7,143,0,10.0858,0.512385,0.887111,1.66626,-0.632834,-3.41819,-0.329051,1.59876,-0.0868678,0.324431,0.33501,0.45144,0.386609,0.559231,0.645301,0.999316,5.98872,5.96968,4.19711,5.75583,3.58227,5.98213,5.75518,0.001
-3.26436,0.655824,0.00263518,10,1023,0,11.1561,0.50722,0.882324,1.69546,-0.616002,-3.4622,-0.343086,1.61893,-0.223818,0.325088,0.335791,0.45389,0.385644,0.558989,0.645961,1.00042,5.78199,5.51206,5.83401,5.9492,4.08457,5.68807,5.90126,0.001
-3.39704,0.925299,0.00263518,10,1023,0,5.32516,0.51009,0.885922,1.67755,-0.628658,-3.43893,-0.335282,1.60952,-0.385778,0.324497,0.335855,0.453917,0.385756,0.556253,0.64401,0.998223,5.98741,5.44828,5.81863,5.97445,5.68131,5.29819,4.40908,0.001
-2.03216,0.990817,0.00263518,10,1023,0,8.80773,0.495191,0.860968,1.75664,-0.559904,-3.55514,-0.379347,1.66103,-0.302372,0.325872,0.334351,0.454057,0.385573,0.557871,0.645631,0.999732,4.96996,5.88123,5.72677,5.92643,5.64119,5.88959,5.95281,0.001
-6.13502,0.824644,0.00263518,7,143,0,7.05126,0.494949,0.862965,1.75926,-0.562519,-3.56209,-0.378391,1.66396,-0.304568,0.324719,0.332707,0.452048,0.384954,0.557098,0.647411,0.999979,5.95102,3.76672,5.16295,5.51659,5.98697,3.51265,5.9886,0.001
-8.01898,0.999068,0.00263518,10,1023,0,11.1875,0.490994,0.853221,1.78908,-0.531849,-3.612,-0.401964,1.68927,-0.203624,0.325992,0.334161,0.456399,0.386387,0.557409,0.646166,1.00152,4.79209,5.77487,1.28879,5.88258,5.91959,5.50737,4.83884,0.001
-8.08099,0.896209,0.00263518,8,287,0,12.7717,0.488305,0.84651,1.78661,-0.520381,-3.6034,-0.40415,1.68466,-0.195652,0.324374,0.331468,0.452533,0.38542,0.557261,0.646321,0.998414,5.98634,0.387662,5.66887,5.86097,5.96366,5.34358,4.73053,0.001
-8.11044,0.947034,0.00263518,10,1023,0,12.3804,0.486847,0.849938,1.798,-0.528034,-3.61743,-0.402646,1.68978,-0.157461,0.326323,0.334492,0.456356,0.384363,0.556718,0.644434,0.999631,4.22347,5.93656,1.42012,4.76771,5.938,5.70654,5.92065,0.001
-4.16731,0.99982,0.00263518,4,31,0,9.03832,0.486902,0.850036,1.79757,-0.527413,-3.61764,-0.402269,1.68953,-0.158047,0.325504,0.333072,0.454358,0.384287,0.556925,0.644783,0.999751,5.42744,4.47027,5.46352,4.64656,5.98254,5.90798,5.95785,0.001
-4.21029,0.999479,0.00263518,9,511,0,5.9163,0.48918,0.85036,1.78676,-0.527149,-3.6023,-0.402101,1.68401,-0.155032,0.325214,0.333217,0.454933,0.385242,0.558288,0.644513,1.00017,5.69305,4.71153,4.71014,5.75505,5.20591,5.76263,5.97402,0.001
-10.2571,0.812791,0.00263518,10,1023,0,12.8034,0.490419,0.855601,1.78666,-0.533595,-3.6058,-0.401249,1.68619,-0.234243,0.324311,0.332804,0.455181,0.384799,0.558653,0.643119,1.00216,5.97986,3.9675,4.28156,5.35433,4.68306,3.85369,3.64579,0.001
-6.82294,0.999985,0.00263518,10,1023,0,12.4304,0.491482,0.855625,1.7691,-0.541482,-3.57864,-0.393891,1.67469,-0.316438,0.323751,0.332756,0.454766,0.384296,0.556026,0.644779,0.998318,5.74822,3.86979,4.96212,4.65978,5.47815,5.90638,4.57399,0.001
-3.79226,0.989698,0.00263518,9,639,0,9.67532,0.492214,0.860824,1.7767,-0.553141,-3.5911,-0.387779,1.67791,-0.336848,0.32493,0.333239,0.454059,0.38446,0.555991,0.645961,1.00054,5.87079,4.74713,5.72548,4.91379,5.44199,5.68771,5.84291,0.001
-5.99202,0.710325,0.00263518,6,127,0,10.6523,0.493261,0.858907,1.77812,-0.552733,-3.5901,-0.385087,1.67528,-0.334921,0.327144,0.334317,0.453512,0.386374,0.557673,0.646276,1.00156,2.3451,5.86488,5.97278,5.88839,5.78637,5.39435,4.77809,0.001
-4.86657,0.99692,0.00263518,10,1023,0,8.48734,0.490902,0.851963,1.78114,-0.531398,-3.59575,-0.398391,1.68058,-0.313619,0.32486,0.332199,0.452966,0.385914,0.558469,0.644922,1.00051,5.90257,2.5675,5.92151,5.98874,4.9642,5.95429,5.85685,0.001
-3.22088,0.999651,0.00263518,6,111,0,9.81237,0.489966,0.850904,1.78108,-0.533192,-3.59378,-0.396501,1.67929,-0.313618,0.325461,0.332974,0.453594,0.385468,0.556986,0.645611,0.998835,5.47254,4.29404,5.95483,5.88394,5.98752,5.89813,5.31026,0.001
-1.31926,0.983828,0.00263518,10,1023,0,10.2537,0.510274,0.889687,1.67926,-0.634399,-3.43999,-0.331945,1.60878,-0.495719,0.323984,0.335094,0.452569,0.385029,0.557872,0.64544,1.00011,5.88298,5.94984,5.69685,5.58634,5.6399,5.95628,5.98305,0.001
-1.26144,0.681562,0.00263518,10,1023,0,8.20167,0.513925,0.891644,1.66489,-0.639326,-3.42426,-0.329878,1.60406,-0.547103,0.323866,0.335643,0.453838,0.386531,0.557093,0.645988,0.999775,5.82163,5.64594,5.86165,5.80559,5.98725,5.6667,5.96353,0.001
-2.50302,0.979969,0.00263518,8,511,0,3.00825,0.512619,0.895486,1.67215,-0.648654,-3.42991,-0.324008,1.6037,-0.539186,0.324538,0.336096,0.453258,0.385111,0.557819,0.646053,1.00107,5.98445,5.16873,5.98597,5.65662,5.68282,5.61244,5.42005,0.001
-3.61488,0.999905,0.00263518,8,415,0,8.15035,0.517065,0.896823,1.65538,-0.648327,-3.41369,-0.325545,1.59972,-0.559423,0.323133,0.335059,0.45316,0.387088,0.557743,0.643928,1.00134,5.12935,5.95901,5.97374,5.31371,5.7399,5.1982,5.08448,0.001
-3.87825,0.96372,0.00263518,10,1023,0,8.21463,0.511081,0.891494,1.6855,-0.639497,-3.45646,-0.331617,1.61652,-0.488888,0.325151,0.336167,0.453895,0.385982,0.554822,0.645286,1.00009,5.73934,5.07511,5.83082,5.98722,3.53633,5.9837,5.98458,0.001
-3.34395,0.998453,0.00263518,8,367,0,6.61719,0.511223,0.886958,1.67374,-0.627888,-3.43701,-0.337589,1.61065,-0.514079,0.323766,0.335762,0.454923,0.386011,0.556256,0.644937,0.998608,5.75866,5.53987,4.72471,5.98522,5.68405,5.95808,5.01977,0.001
-2.90817,0.891473,0.00263518,6,63,0,5.02439,0.51043,0.886823,1.67604,-0.627153,-3.44005,-0.337108,1.61121,-0.514664,0.322996,0.334336,0.452796,0.385484,0.55634,0.645683,0.998556,4.93988,5.87399,5.84419,5.8911,5.74571,5.86473,4.94666,0.001
-2.34987,0.999874,0.00263518,10,1023,0,5.31505,0.503188,0.87547,1.713,-0.596909,-3.48911,-0.355009,1.63125,-0.523004,0.32427,0.334094,0.452584,0.385166,0.558704,0.644997,0.999927,5.97356,5.72905,5.7082,5.69993,4.59899,5.97109,5.98613,0.001
-2.28427,0.953802,0.00263518,9,671,0,10.4691,0.503992,0.873637,1.71825,-0.589074,-3.50837,-0.363133,1.64285,-0.522207,0.323808,0.333493,0.453295,0.386695,0.55629,0.646204,0.999806,5.78634,5.11573,5.98808,5.69327,5.70993,5.47015,5.96996,0.001
-1.6904,0.930431,0.00263518,8,511,0,7.00135,0.501655,0.873561,1.72417,-0.590694,-3.51086,-0.3615,1.64207,-0.525601,0.324333,0.334174,0.453622,0.385205,0.556449,0.643948,0.999465,5.98263,5.78379,5.94722,5.72862,5.81604,5.22344,5.84577,0.001
-1.36953,0.999789,0.00263518,9,555,0,2.07722,0.503993,0.873481,1.71578,-0.592578,-3.49997,-0.359083,1.63771,-0.519291,0.324874,0.334522,0.453591,0.386707,0.556882,0.646326,0.999475,5.89648,5.94595,5.95558,5.68378,5.97677,5.3385,5.85074,0.001
-2.3806,0.995985,0.00263518,8,383,0,4.63441,0.502711,0.878034,1.71992,-0.599156,-3.50243,-0.356766,1.63771,-0.492402,0.324104,0.334385,0.453726,0.384577,0.557954,0.644438,1.00095,5.9308,5.89657,5.91168,5.07875,5.56827,5.70992,5.54096,0.001
-4.47055,0.998279,0.00263518,9,575,0,5.68278,0.503972,0.871469,1.72333,-0.583606,-3.51381,-0.365121,1.64402,-0.497135,0.324803,0.333656,0.452696,0.387802,0.558331,0.644954,1.00127,5.92455,5.31757,5.78546,4.22931,5.15145,5.96207,5.17704,0.001
-3.16704,0.911286,0.00263518,10,1023,0,8.72762,0.504921,0.8776,1.7182,-0.59596,-3.51116,-0.361408,1.64438,-0.763604,0.323698,0.333879,0.454172,0.386445,0.555561,0.644148,1.0007,5.71041,5.55131,5.63716,5.8541,4.89977,5.45129,5.74685,0.001
-1.1406,0.965776,0.00263518,9,1023,0,5.94063,0.504744,0.8744,1.71112,-0.594176,-3.49148,-0.357607,1.63385,-0.768307,0.324683,0.334503,0.453507,0.386708,0.557996,0.645795,0.999934,5.96046,5.94016,5.9738,5.68307,5.52944,5.80271,5.98665,0.001
-1.24484,0.95681,0.00263518,10,1023,0,3.78642,0.512106,0.888386,1.67032,-0.634145,-3.4279,-0.33082,1.60416,-0.642066,0.324385,0.335483,0.452837,0.386323,0.557726,0.645881,0.999297,5.98703,5.76591,5.86578,5.90983,5.75179,5.74676,5.74192,0.001
-3.21567,0.984627,0.00263518,9,767,0,8.22283,0.512542,0.895629,1.66794,-0.654928,-3.42073,-0.317778,1.59798,-0.65517,0.325076,0.336235,0.452163,0.384835,0.556623,0.646073,0.999441,5.78914,4.98005,5.30432,5.39388,5.90295,5.59482,5.83281,0.001
-3.16238,0.960803,0.00263518,8,255,0,4.82129,0.512347,0.894979,1.66525,-0.65292,-3.41604,-0.319222,1.59658,-0.656099,0.324635,0.336247,0.452718,0.384509,0.556666,0.644537,0.998948,5.97057,4.96289,5.79926,4.98445,5.92,5.77857,5.43528,0.001
-3.88095,0.997059,0.00263518,7,255,0,5.27437,0.512714,0.896194,1.66596,-0.652652,-3.41805,-0.319476,1.59728,-0.655361,0.323849,0.335051,0.451229,0.384479,0.557782,0.644931,1.00017,5.81136,5.96093,3.77508,4.94256,5.71138,5.95646,5.97479,0.001
-4.24196,0.883708,0.00263518,10,1023,0,10.6183,0.517689,0.902667,1.63634,-0.670996,-3.37191,-0.307277,1.5779,-0.584726,0.323643,0.336517,0.452972,0.384707,0.558649,0.645834,0.999641,5.66796,4.53995,5.92355,5.24603,4.68912,5.77824,5.92454,0.001
-3.16678,0.999818,0.00263518,10,1023,0,7.85195,0.512897,0.892265,1.6611,-0.648196,-3.40912,-0.320269,1.59384,-0.72774,0.32478,0.33609,0.452296,0.385388,0.557461,0.645953,0.998491,5.93247,5.17539,5.4513,5.84405,5.89888,5.69373,4.85041,0.001
-5.168,0.875149,0.00263518,10,1023,0,9.81764,0.521703,0.904549,1.62879,-0.671285,-3.3709,-0.308916,1.57944,-0.894616,0.322935,0.335382,0.452097,0.387062,0.558395,0.643845,1.00105,4.84936,5.82802,5.22494,5.34296,5.06657,5.09127,5.44021,0.001
-1.82898,0.996102,0.00263518,10,1023,0,7.22822,0.51677,0.901812,1.65104,-0.667367,-3.39997,-0.311812,1.59022,-0.852223,0.324311,0.336368,0.452811,0.385452,0.556649,0.644614,1.00027,5.97996,4.78253,5.85263,5.87647,5.91371,5.82551,5.95293,0.001
-3.15643,0.867057,0.00263518,10,1023,0,6.16227,0.522228,0.90495,1.62088,-0.678787,-3.35585,-0.301872,1.57164,-0.774211,0.323672,0.336104,0.451868,0.386953,0.557418,0.645327,0.999286,5.69018,5.15811,4.91554,5.46133,5.9161,5.97877,5.73415,0.001
-1.81728,0.996956,0.00263518,10,1023,0,5.93142,0.514875,0.893252,1.6578,-0.64178,-3.41367,-0.328827,1.60013,-0.616148,0.323143,0.33552,0.454199,0.386234,0.557497,0.64478,0.999798,5.14205,5.7401,5.61405,5.94148,5.88308,5.90675,5.96842,0.001
-2.33228,0.960367,0.00263518,10,1023,0,4.01926,0.50823,0.881978,1.6913,-0.615529,-3.45845,-0.342487,1.61742,-0.620152,0.324485,0.334615,0.452188,0.386258,0.558685,0.645724,1.0001,5.98798,5.96886,5.33323,5.93369,4.63155,5.84371,5.98401,0.001
-1.5457,0.999912,0.00263518,5,63,0,3.16045,0.508303,0.881519,1.69132,-0.616533,-3.45896,-0.342341,1.61795,-0.61954,0.325297,0.335767,0.453662,0.386543,0.557635,0.64548,0.999418,5.62575,5.53594,5.93478,5.79837,5.80986,5.94548,5.81945,0.001
-1.80221,0.989282,0.00263518,10,1023,0,4.94007,0.502335,0.872531,1.72387,-0.590646,-3.51139,-0.359952,1.64154,-0.564343,0.324849,0.333812,0.452258,0.386199,0.55628,0.645142,0.999338,5.907,5.48627,5.41037,5.95166,5.7026,5.9879,5.76989,0.001
-3.94802,0.878651,0.00263518,7,255,0,7.9743,0.504048,0.873706,1.72124,-0.591661,-3.51134,-0.36167,1.64314,-0.56847,0.325402,0.335123,0.454688,0.387192,0.555952,0.643744,0.999997,5.53068,5.94139,5.07172,5.18671,5.40008,4.95051,5.98881,0.001
-5.33635,0.973821,0.00263518,7,159,0,7.09777,0.503646,0.873092,1.72332,-0.591467,-3.51164,-0.358856,1.64129,-0.566755,0.325316,0.333746,0.451621,0.387258,0.557398,0.647035,1.00056,5.60929,5.41712,4.52234,5.10142,5.92354,4.2783,5.82955,0.001
-8.35118,0.725691,0.00263518,10,1023,0,14.1283,0.497013,0.86364,1.7513,-0.555198,-3.55727,-0.386734,1.6664,-0.713063,0.322683,0.332085,0.454097,0.385487,0.558183,0.64678,1.00115,4.43687,2.26405,5.69754,5.89229,5.33215,4.71703,5.32913,0.001
-2.86794,0.999978,0.00263518,7,255,0,11.1472,0.494493,0.860563,1.76586,-0.559168,-3.57111,-0.380154,1.6672,-0.70986,0.326465,0.334112,0.453206,0.385959,0.55698,0.646142,1.00016,3.94707,5.74185,5.98075,5.98828,5.98718,5.5313,5.97661,0.001
-2.83744,0.988165,0.00263518,9,511,0,4.30452,0.495217,0.862283,1.76016,-0.556389,-3.56725,-0.384924,1.66869,-0.710037,0.324197,0.333028,0.454088,0.385252,0.557148,0.646151,1.0005,5.95831,4.3922,5.70411,5.76159,5.98263,5.52287,5.86161,0.001
-1.80077,0.935937,0.00263518,10,1023,0,6.07238,0.50079,0.872226,1.73773,-0.587727,-3.53284,-0.363361,1.65033,-0.676788,0.325614,0.334221,0.45274,0.386141,0.556212,0.644706,1.00062,5.30485,5.81245,5.81309,5.9657,5.64872,5.87384,5.79961,0.001
-1.5427,0.855515,0.00263518,5,47,0,3.5312,0.500476,0.872666,1.73745,-0.587346,-3.53166,-0.363802,1.6501,-0.676756,0.325118,0.333957,0.452745,0.385634,0.556771,0.645892,1.00084,5.76203,5.62101,5.81554,5.94618,5.95336,5.7387,5.63947,0.001
-1.58174,0.947868,0.00263518,9,511,0,4.74743,0.499982,0.870682,1.73021,-0.582824,-3.51765,-0.365823,1.645,-0.713182,0.32424,0.333892,0.453487,0.384925,0.557419,0.644318,0.999608,5.96783,5.56322,5.97707,5.48749,5.91603,5.61273,5.91213,0.001
-6.79868,0.749828,0.00263518,9,1023,0,9.25343,0.503186,0.87261,1.73529,-0.584079,-3.53877,-0.368547,1.65572,-0.690457,0.325015,0.333776,0.453476,0.387829,0.55537,0.643315,1.00144,5.82608,5.44888,5.97863,4.17716,4.5995,4.24076,4.94959,0.001
-6.90993,0.995261,0.00263518,3,15,0,7.31,0.50313,0.872615,1.73487,-0.584224,-3.53858,-0.368504,1.65576,-0.6905,0.324834,0.333602,0.453328,0.387725,0.555039,0.643344,1.00118,5.91276,5.25376,5.9888,4.37044,3.99249,4.29419,5.29692,0.001
-7.04163,0.896877,0.00263518,9,559,0,13.4534,0.495902,0.866267,1.75464,-0.579177,-3.54703,-0.365678,1.65365,-0.672092,0.327775,0.335874,0.453528,0.38506,0.557118,0.646089,0.999752,0.442381,5.42772,5.96979,5.61418,5.98554,5.58039,5.95817,0.001
